,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,5990,6030,5700,5960,1523,,5960.0,5960.0,5960.0,100.0,100.0,100.0,,,,5883.333333333333,0.0,0.0,,,0.0,-100
1,1,2018-01-03,5960,5960,5740,5910,7550,-0.8460236886632826,5935.0,5935.0,5935.0,99.5787700084246,99.5787700084246,99.5787700084246,35.35533905932738,6005.710678118655,5864.289321881345,5870.0,0.0,44318500.0,,,0.0,-100
2,2,2018-01-04,5950,5950,5790,5900,1271,-0.1694915254237288,5923.333333333333,5923.333333333333,5923.333333333333,99.6060776589758,99.6060776589758,99.6060776589758,32.1455025366431,5987.624338406619,5859.042328260047,5880.0,7473480.0,0.0,,,0.0,-100
3,3,2018-01-05,5950,5950,5680,5870,10277,-0.5110732538330494,5910.0,5910.0,5910.0,99.32318104906938,99.32318104906938,99.32318104906938,37.41657386773932,5984.833147735479,5835.166852264521,5833.333333333333,0.0,59949166.0,,,0.0,-100
4,4,2018-01-08,5900,5900,5720,5860,6003,-0.1706484641638225,5900.0,5900.0,5900.0,99.32203389830508,99.32203389830508,99.32203389830508,39.37003937005898,5978.740078740118,5821.259921259882,5826.666666666667,0.0,34977480.0,,,0.0,-100
5,5,2018-01-09,5910,6050,5770,5770,6501,-1.559792027729636,5862.0,5878.333333333333,5878.333333333333,98.43056977140908,98.15707400056706,98.15707400056706,63.69196704975168,6005.717267432837,5750.949399233829,5816.666666666667,0.0,37814150.0,,,0.0,-100
6,6,2018-01-10,5770,5860,5610,5690,13531,-1.4059753954305798,5818.0,5851.428571428572,5851.428571428572,97.79993124785148,97.2412109375,97.2412109375,91.9109299681982,6035.250431364968,5667.606711492175,5690.0,0.0,76991390.0,,,0.0,-100
7,7,2018-01-11,5840,5840,5660,5700,1193,0.175438596491228,5778.0,5832.5,5832.5,98.65005192107996,97.7282468924132,97.7282468924132,100.53428697286736,6033.568573945735,5631.431426054265,5733.333333333333,6839866.0,0.0,,,0.0,-100
8,8,2018-01-12,5740,5740,5570,5710,8012,0.1751313485113835,5746.0,5818.888888888889,5818.888888888889,99.3734772015315,98.12869963719687,98.12869963719687,102.5237099948646,6023.936308878618,5613.84146889916,5673.333333333333,0.0,45454746.0,,,0.0,-100
9,9,2018-01-15,5720,5720,5640,5690,5998,-0.3514938488576449,5712.0,5806.0,5806.0,99.61484593837535,98.00206682741992,98.00206682741992,104.9020707347783,6015.804141469556,5596.195858530444,5683.333333333333,34088633.0,0.0,,,0.0,-100
