,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2019-04-29,1313,1349,1310,1320,391674,,1320.0,1320.0,1320.0,100.0,100.0,100.0,,,,1314.3333333333333,0.0,0.0,,,0.0,-100
1,1,2019-04-30,1326,1329,1323,1330,43859,0.7518796992481203,1325.0,1325.0,1325.0,100.37735849056604,100.37735849056604,100.37735849056604,7.071067811865476,1339.142135623731,1310.857864376269,1326.3333333333333,58171653.0,0.0,,,0.0,-100
2,2,2019-05-02,1333,1336,1333,1333,38691,0.2250562640660164,1327.6666666666667,1327.6666666666667,1327.6666666666667,100.40170725583732,100.40170725583732,100.40170725583732,6.806859285554023,1341.280385237775,1314.0529480955588,1333.0,51575103.0,0.0,,,0.0,-100
3,3,2019-05-03,1342,1598,1333,1382,1641058,3.545586107091172,1341.25,1341.25,1341.25,103.03821062441752,103.03821062441752,103.03821062441752,27.7293466685868,1396.7086933371736,1285.7913066628264,1352.3333333333333,2219257435.0,0.0,,,0.0,-100
4,4,2019-05-07,1375,1398,1359,1366,101060,-1.171303074670571,1346.2,1346.2,1346.2,101.47080671519832,101.47080671519832,101.47080671519832,26.44239020966144,1399.084780419323,1293.3152195806772,1366.6666666666667,138115333.0,0.0,,,0.0,-100
5,5,2019-05-08,1365,1375,1356,1356,53878,-0.7374631268436578,1353.4,1347.8333333333333,1347.8333333333333,100.1921087631151,100.60591072091012,100.60591072091012,23.986801926615087,1395.8069371865631,1299.8597294801032,1359.0,0.0,73220202.0,,,0.0,-100
6,6,2019-05-09,1356,1382,1349,1356,86862,0.0,1358.6,1349.0,1349.0,99.80862652730752,100.5189028910304,100.5189028910304,22.113344387495943,1393.226688774992,1304.773311225008,1353.6666666666667,0.0,117582194.0,,,0.0,-100
7,7,2019-05-10,1375,1411,1359,1379,140696,1.6678752719361856,1367.8,1352.75,1352.75,100.81883316274308,101.94049159120313,101.94049159120313,23.057381836254827,1398.8647636725098,1306.6352363274902,1371.0,192894216.0,0.0,,,0.0,-100
8,8,2019-05-13,1405,1493,1388,1441,572862,4.302567661346287,1379.6,1362.5555555555557,1362.5555555555557,104.45056538126994,105.75715567153226,105.75715567153226,36.47640028535946,1435.5083561262743,1289.6027549848368,1411.3333333333333,808499236.0,0.0,,,1.0,-100
9,9,2019-05-14,1460,1749,1362,1370,7569611,-5.182481751824818,1380.4,1363.3,1363.3,99.24659518980005,100.49145455879118,100.49145455879118,34.470760556351635,1432.2415211127031,1294.3584788872968,1397.3333333333333,0.0,10577269770.0,,,0.0,-100
10,10,2019-05-15,1375,1391,1349,1349,423729,-1.5567086730911788,1379.0,1362.0,1362.0,97.82451051486584,99.04552129221732,99.04552129221732,32.984845004941214,1427.9696900098825,1296.0303099901175,1357.6666666666667,0.0,575282739.0,,,0.0,-100
11,11,2019-05-16,1362,1414,1342,1376,390654,1.962209302325581,1383.0,1363.1666666666667,1363.1666666666667,99.4938539407086,100.9414353832987,100.9414353832987,31.70842541698085,1426.5835175006284,1299.749815832705,1360.0,531289440.0,0.0,,,0.0,-100
12,12,2019-05-17,1408,1441,1362,1363,150325,-0.9537784299339692,1379.8,1363.1538461538462,1363.1538461538462,98.78243223655603,99.9887139551944,99.9887139551944,30.358541230451458,1423.8709286147491,1302.4367636929433,1377.6666666666667,207097741.0,0.0,,,0.0,-100
13,13,2019-05-20,1362,1388,1346,1360,118909,-0.2205882352941176,1363.6,1362.928571428571,1362.928571428571,99.73599295981226,99.78512656569364,99.78512656569364,29.179719737448472,1421.2880109034684,1304.5691319536743,1356.0,0.0,161240604.0,0.3656712792474067,26.77593684542599,0.0,-100
14,14,2019-05-21,1349,1385,1342,1356,178435,-0.2949852507374631,1360.8,1362.4666666666667,1362.4666666666667,99.64726631393296,99.52537065126975,99.52537065126975,28.17513256824343,1418.8169318031537,1306.11640153018,1349.0,0.0,240708815.0,0.3581771949836793,26.37190466064212,0.0,-100
15,15,2019-05-22,1349,1369,1349,1370,63572,1.0218978102189782,1365.0,1362.9375,1362.9375,100.36630036630036,100.51818223506211,100.51818223506211,27.284840113147016,1417.507180226294,1308.367819773706,1356.0,86203632.0,0.0,0.3605638491074656,26.50106052310568,0.0,-100
16,16,2019-05-23,1369,1372,1356,1370,27476,0.0,1363.8,1363.3529411764705,1363.3529411764705,100.45461211321307,100.48755231479484,100.48755231479484,26.47390502096017,1416.3007512183908,1310.4051311345502,1365.0,37504740.0,0.0,0.3593658926636084,26.43628875809508,0.0,-100
17,17,2019-05-24,1359,1372,1359,1372,30522,0.1457725947521866,1365.6,1363.8333333333333,1363.8333333333333,100.46865846514352,100.5988023952096,100.5988023952096,25.76420225132259,1415.3617378359784,1312.304928830688,1363.3333333333333,0.0,41611660.0,0.1698157805414964,14.51645492958646,0.0,-100
18,18,2019-05-27,1372,1372,1352,1356,42339,-1.1799410029498525,1364.8,1363.421052631579,1363.421052631579,99.35521688159436,99.45570353213664,99.45570353213664,25.102712977493223,1413.626478586565,1313.2156266765926,1360.0,0.0,57581040.0,0.1573295177688078,13.594185178316394,0.0,-100
19,19,2019-05-28,1356,1369,1352,1353,45615,-0.2217294900221729,1364.2,1362.9,1362.9,99.17900601084884,99.273607748184,99.273607748184,24.54405276876227,1411.9881055375247,1313.8118944624755,1353.6666666666667,0.0,61747505.0,0.1574820564467179,13.60557216153849,0.0,-100
20,20,2019-05-29,1369,1369,1352,1363,46472,0.7336757153338225,1362.8,1365.05,1362.904761904762,100.01467566774288,99.84982235082964,100.00698787603508,22.375915153292954,1409.8018303065858,1320.298169693414,1361.3333333333333,63263882.0,0.0,0.1644626694516916,14.123481479155686,0.0,-100
21,21,2019-05-30,1369,1369,1356,1363,17959,0.0,1361.4,1366.7,1362.909090909091,100.11752607609812,99.72927489573424,100.00667022411952,20.817755579514746,1408.3355111590297,1325.0644888409706,1362.6666666666667,24472130.0,0.0,0.1500865934924592,13.050025479967758,0.0,-100
22,22,2019-05-31,1362,1365,1349,1363,35563,0.0,1359.6,1368.2,1362.9130434782608,100.25007355104442,99.61993860546704,100.00638019587204,19.286209962997848,1406.7724199259958,1329.6275800740043,1358.0,0.0,48294554.0,0.0807423347081247,7.471006928763515,0.0,-100
23,23,2019-06-03,1369,1398,1349,1366,122348,0.219619326500732,1361.6,1367.4,1363.0416666666667,100.32314923619272,99.89761591341232,100.21703909760645,19.013568562310443,1405.427137124621,1329.3728628753793,1361.3333333333333,166556410.0,0.0,0.9409347694437232,48.47843339492535,0.0,-100
24,24,2019-06-04,1369,1388,1362,1363,60343,-0.2201027146001467,1363.6,1367.25,1363.04,99.95599882663538,99.6891570671055,99.99706538326096,19.03701380828512,1405.3240276165702,1329.1759723834298,1364.6666666666667,82348080.0,0.0,1.9613335851112297,66.23143015607141,0.0,-100
