,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,2019-10-18,3083,4006,3083,4006,27177,,4006.0,4006.0,4006.0,100.0,100.0,100.0,,,,3390.6666666666665,0,0,,,0,-100
1,2019-10-21,5186,5205,4843,5205,3325917,23.03554274735831,4605.5,4605.5,4605.5,113.01704483769406,113.01704483769406,113.01704483769406,847.8210306426705,7148.963091928012,2062.0369080719884,5078.0,16889006526,0,,,0,-100
2,2019-10-22,5405,6708,4957,6090,6081163,14.532019704433496,5100.333333333333,5100.333333333333,5100.333333333333,119.40396052545586,119.40396052545586,119.40396052545586,1045.9351477665016,8238.138776632837,1962.527890033828,5484.0,33349097892,0,,,0,-100
3,2019-10-23,6651,6880,4929,5044,3650833,-20.737509912767646,5086.25,5086.25,5086.25,99.16932907348243,99.16932907348243,99.16932907348243,854.4668415645709,7649.650524693712,2522.8494753062873,5541.333333333333,20230482597,0,,,0,-100
4,2019-10-24,4853,5776,4467,4834,3679399,-4.344228382292098,5035.8,5035.8,5035.8,95.99269232296754,95.99269232296754,95.99269232296754,748.5393777217068,7281.418133165121,2790.1818668348797,4718.0,0,17359404482,,,0,-100
5,2019-10-25,4872,5233,4386,4449,1176976,-8.65363002922005,5124.4,4938.0,4938.0,86.81992038092265,90.09720534629405,90.09720534629405,711.0822737208404,7071.246821162521,2804.753178837479,4569.0,0,5377603344,,,0,-100
6,2019-10-28,4434,4448,3972,3978,663110,-11.840120663650074,4879.0,4800.857142857143,4800.857142857143,81.53310104529616,82.86020353508302,82.86020353508302,743.6545857164757,7031.820900006571,2569.893385707716,4128.0,0,2737318080,,,0,-100
7,2019-10-29,3963,4520,3944,3997,705090,0.475356517388041,4460.4,4700.375,4700.375,89.61079723791589,85.03576842273223,85.03576842273223,744.8437875535669,6934.9063626607,2465.843637339299,3968.0,0,2797797120,,,0,-100
8,2019-10-30,4396,5195,4282,5196,3771501,23.075442648190915,4490.8,4755.444444444444,4755.444444444444,115.70321546272378,109.26423514568097,109.26423514568097,716.0565814080462,6903.614188668583,2607.274700220306,4624.666666666667,17441934958,0,,,0,-100
9,2019-10-31,5709,6432,5005,5519,5881188,5.852509512592861,4627.8,4831.8,4831.8,119.25753057608365,114.22244298191151,114.22244298191151,716.9853245050108,6982.755973515033,2680.844026484968,5411.0,31823108268,0,,,0,-100
10,2019-11-01,6099,6271,5519,5615,2263992,1.7097061442564558,4861.0,4903.0,4903.0,115.51121168483851,114.52172139506425,114.52172139506425,720.0173609018051,7063.052082705415,2742.947917294585,5744.333333333333,13005124712,0,,,0,-100
11,2019-11-04,5538,5547,5176,5205,711797,-7.877041306436119,5106.4,4928.166666666667,4928.166666666667,101.93091023029923,105.61736954242618,105.61736954242618,692.0229677393577,7004.2355698847405,2852.097763448594,5306.333333333333,0,3777032147,,,0,-100
12,2019-11-05,5024,5186,4634,4739,511348,-9.833298164169655,5254.8,4913.615384615385,4913.615384615385,90.18421252949685,96.44629522363292,96.44629522363292,664.6355565849026,6907.5220543700925,2919.708714860677,4799.0,0,2453959052,,,0,-100
13,2019-11-06,4834,5310,4634,4768,800077,0.6082214765100671,5169.2,4903.214285714285,4903.214285714285,92.23864427764451,97.24233374608494,97.24233374608494,639.7460047155048,6822.4522998608,2983.9762715677707,4745.333333333333,0,3796632057,3.4657867959659088,77.60752929577085,0,-100
14,2019-11-07,4815,4853,4572,4625,309312,-3.091891891891892,4990.4,4884.666666666667,4884.666666666667,92.6779416479641,94.68404531186023,94.68404531186023,620.645823393051,6746.60413684582,3022.729196487514,4670.666666666667,0,1444693248,3.339806939604867,76.95750032394187,0,-100
15,2019-11-08,4691,4805,4453,4468,406136,-3.5138764547896146,4761.0,4858.625,4858.625,93.8458307078345,91.96017391751782,91.96017391751782,608.581835088758,6684.3705052662735,3032.879494733726,4537.333333333333,0,1842774410,2.7857059286092682,73.58484734794591,0,-100
16,2019-11-11,4501,4748,4358,4496,360545,0.6227758007117438,4619.2,4837.294117647059,4837.294117647059,97.33287149289922,92.94452416275507,92.94452416275507,595.7841224707448,6624.646485059293,3049.941750234824,4451.666666666667,0,1605026158,1.9100803836015943,65.63668805731157,0,-100
17,2019-11-12,4472,4524,4382,4435,209039,-1.3754227733934612,4558.4,4814.944444444444,4814.944444444444,97.2929097929098,92.1090586022684,92.1090586022684,585.7217239513119,6572.1096162983795,3057.7792725905088,4429.666666666667,0,925973090,1.411439027973537,58.530985507008474,0,-100
18,2019-11-13,4439,4815,4434,4487,454750,1.1589034989971028,4502.2,4797.684210526316,4797.684210526316,99.66238727733109,93.52428803370046,93.52428803370046,574.1697438361257,6520.193442034693,3075.1749790179388,4453.333333333333,2025153333,0,2.40277218531718,70.61219659914471,0,-100
