,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,2646,2808,2646,2762,155981,,2762.0,2762.0,2762.0,100.0,100.0,100.0,,,,2684.6666666666665,0.0,0.0,,,0.0,-100
1,1,2018-01-03,2761,2825,2761,2779,82100,0.6117308384310903,2770.5,2770.5,2770.5,100.3068038260242,100.3068038260242,100.3068038260242,12.020815280171307,2794.5416305603426,2746.4583694396574,2767.0,227170700.0,0.0,,,0.0,-100
2,2,2018-01-04,2799,2799,2684,2719,51271,-2.206693637366679,2753.333333333333,2753.333333333333,2753.333333333333,98.75302663438256,98.75302663438256,98.75302663438256,30.92463958291733,2815.182612499168,2691.484054167499,2734.0,0.0,140174914.0,,,0.0,-100
3,3,2018-01-05,2735,2757,2650,2719,37651,0.0,2744.75,2744.75,2744.75,99.06184534110577,99.06184534110577,99.06184534110577,30.53276928154412,2805.815538563088,2683.684461436912,2701.333333333333,0.0,101707901.0,,,0.0,-100
4,4,2018-01-08,2723,2723,2582,2591,70306,-4.940177537630259,2714.0,2714.0,2714.0,95.46794399410464,95.46794399410464,95.46794399410464,73.66817494685206,2861.336349893704,2566.663650106296,2632.0,0.0,185045392.0,,,0.0,-100
5,5,2018-01-09,2616,2621,2536,2591,105234,0.0,2679.8,2693.5,2693.5,96.6863198746175,96.19454241692964,96.19454241692964,82.8438289795927,2859.1876579591853,2527.8123420408147,2581.0,0.0,271608954.0,,,0.0,-100
6,6,2018-01-10,2591,2667,2565,2630,42813,1.4828897338403042,2650.0,2684.428571428572,2684.428571428572,99.24528301886792,97.97243361183546,97.97243361183546,79.34283656566431,2843.1142445599003,2525.742898297243,2595.333333333333,111114006.0,0.0,,,0.0,-100
7,7,2018-01-11,2633,2672,2582,2655,36234,0.9416195856873822,2637.2,2680.75,2680.75,100.67495828909448,99.03944791569523,99.03944791569523,74.19039213883622,2829.1307842776723,2532.369215722328,2623.333333333333,95053860.0,0.0,,,0.0,-100
8,8,2018-01-12,2672,2672,2591,2638,39958,-0.6444275966641395,2621.0,2676.0,2676.0,100.64860740175506,98.5799701046338,98.5799701046338,70.84666541200089,2817.693330824002,2534.306669175998,2633.6666666666665,105236052.0,0.0,,,0.0,-100
9,9,2018-01-15,2612,2710,2608,2638,88867,0.0,2630.4,2672.2,2672.2,100.2889294403893,98.7201556769703,98.7201556769703,67.86719056772247,2807.9343811354447,2536.465618864555,2619.333333333333,0.0,232772295.0,,,0.0,-100
10,10,2018-01-16,2638,2689,2582,2621,116458,-0.6486074017550554,2636.4,2667.5454545454545,2667.5454545454545,99.4158701259293,98.25512047166276,98.25512047166276,66.20930997429838,2799.964074494051,2535.126834596858,2613.6666666666665,0.0,304382392.0,,,0.0,-100
11,11,2018-01-17,2625,2650,2582,2625,22034,0.1523809523809524,2635.4,2664.0,2664.0,99.60537299840632,98.53603603603604,98.53603603603604,64.31174076325411,2792.6234815265084,2535.376518473492,2610.6666666666665,0.0,57523429.0,,,0.0,-100
12,12,2018-01-18,2629,2765,2587,2664,42746,1.463963963963964,2637.2,2664.0,2664.0,101.01622933414228,100.0,100.0,61.57380395373778,2787.1476079074755,2540.8523920925245,2626.6666666666665,112279493.0,0.0,,,0.0,-100
13,13,2018-01-19,2663,3025,2659,2813,531514,5.296836118023462,2672.2,2674.6428571428573,2674.6428571428573,105.26906668662524,105.17292028308184,105.17292028308184,71.31253762122071,2817.267932385299,2532.017781900416,2711.6666666666665,1441288796.0,0.0,1.6177839407011585,61.79975037465636,0.0,-100
14,14,2018-01-22,2842,2884,2774,2821,167464,0.2835873803615739,2708.8,2684.4,2684.4,104.14205552274068,105.08866040828492,105.08866040828492,78.42357517262994,2841.24715034526,2527.5528496547404,2812.333333333333,470964589.0,0.0,1.9819650614906863,66.46506651221127,0.0,-100
15,15,2018-01-23,2850,2897,2795,2842,192398,0.7389162561576355,2753.0,2694.25,2694.25,103.23283690519432,105.48390090006494,105.48390090006494,85.39672124853503,2865.04344249707,2523.45655750293,2829.0,544293942.0,0.0,2.2271858283963035,69.01325014503632,0.0,-100
16,16,2018-01-24,2816,3187,2808,3068,479455,7.366362451108213,2841.6,2716.235294117647,2716.235294117647,107.96734234234236,112.95045045045046,112.95045045045046,122.69399405215638,2961.6232822219595,2470.847306013334,2897.333333333333,1389140953.0,0.0,3.702707925932338,78.73565580193363,1.0,-100
17,17,2018-01-25,3174,3216,3050,3144,464240,2.417302798982188,2937.6,2740.0,2740.0,107.02614379084967,114.74452554744524,114.74452554744524,155.9935896118812,3051.9871792237623,2428.0128207762377,3122.6666666666665,1449666773.0,0.0,5.439800130512854,84.47156775469114,1.0,-100
18,18,2018-01-26,2808,3029,2740,2979,1817932,-5.53877139979859,2970.8,2752.5789473684213,2752.5789473684213,100.27601992729232,108.22577869557736,108.22577869557736,161.20942755361344,3074.9978024756483,2430.160092261194,2842.333333333333,0.0,5167168721.0,0.9478876885997888,48.66233788258933,0.0,-100
19,19,2018-01-29,2978,3050,2927,2979,369934,0.0,3002.4,2763.9,2763.9,99.22062350119904,107.78248127645718,107.78248127645718,164.87567884222406,3093.651357684448,2434.148642315552,2961.333333333333,1095497885.0,0.0,1.1827000164669597,54.18518383398119,0.0,-100
20,20,2018-01-30,2974,3025,2940,2979,328186,0.0,3029.8,2774.75,2774.1428571428573,98.32332167139744,107.36102351563204,107.38452031515526,171.74119911565836,3118.232398231317,2431.267601768683,2964.333333333333,972852699.0,0.0,1.3322594749840275,57.12312413236746,0.0,-100
21,21,2018-01-31,2970,3118,2970,3072,258090,3.02734375,3030.6,2789.4,2787.681818181818,101.36606612551972,110.13121101312107,110.19909015310864,184.16994440204576,3157.739888804092,2421.0601111959086,3004.0,775302360.0,0.0,1.4503203188842415,59.18900919634246,0.0,-100
22,22,2018-02-01,3050,3140,3029,3072,401649,0.0,3016.2,2807.05,2800.043478260869,101.85000994629004,109.438734614631,109.71258210276238,193.7346190838874,3194.519238167775,2419.5807618322256,3050.333333333333,1225163333.0,0.0,1.644689817533239,62.188382419352216,0.0,-100
23,23,2018-02-02,3059,3059,2948,3025,203111,-1.5537190082644627,3025.4,2822.35,2809.4166666666665,99.9867786077874,107.18018672382942,107.67359772194702,198.44083700053696,3219.2316740010738,2425.468325998926,3010.6666666666665,0.0,611499517.0,1.5432516132772205,60.68025692859366,0.0,-100
24,24,2018-02-05,2965,3021,2880,2962,319411,-2.12694125590817,3022.0,2840.9,2815.52,98.01455989410988,104.26273364074764,105.20259135079844,192.94037802825048,3226.780756056501,2455.019243943499,2935.6666666666665,0.0,937684225.0,1.3989702459993048,58.31544798574839,0.0,-100
25,25,2018-02-06,2884,2978,2680,2962,290693,0.0,3018.6,2859.45,2821.153846153846,98.12495859007488,103.58635401912956,104.99250170415814,185.3342570657277,3230.1185141314554,2488.781485868544,2842.0,0.0,826149506.0,1.25640680797282,55.68175045091224,0.0,-100
26,26,2018-02-07,2974,3123,2923,2991,284715,0.9695753928452024,3002.4,2877.5,2827.4444444444443,99.6203037569944,103.94439617723718,105.78457185522852,179.29232231778707,3236.084644635574,2518.915355364426,2962.6666666666665,843515640.0,0.0,1.353355559196938,57.50748347006089,0.0,-100
27,27,2018-02-08,3055,3123,2965,3106,269098,3.702511268512557,3009.2,2900.05,2837.3928571428573,103.21680180778944,107.10160169652248,109.46668848414664,178.19341207032076,3256.436824140642,2543.6631758593585,3042.0,818596116.0,0.0,1.2707977179714012,55.96261207742705,0.0,-100
