,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,9730,10150,9680,10000,81818,,10000.0,10000.0,10000.0,100.0,100.0,100.0,,,,9803.333333333334,0.0,0.0,,,0.0,-100
1,1,2018-01-03,10000,10050,9720,9800,51938,-2.0408163265306123,9900.0,9900.0,9900.0,98.989898989899,98.989898989899,98.989898989899,141.4213562373095,10182.84271247462,9617.15728752538,9840.0,511069920.0,0.0,,,0.0,-100
2,2,2018-01-04,9900,10100,9660,9660,67909,-1.4492753623188406,9820.0,9820.0,9820.0,98.37067209775968,98.37067209775968,98.37067209775968,170.8800749063506,10161.7601498127,9478.2398501873,9740.0,0.0,661433660.0,,,0.0,-100
3,3,2018-01-05,9660,9930,9660,9920,23389,2.620967741935484,9845.0,9845.0,9845.0,100.76180802437788,100.76180802437788,100.76180802437788,148.2115605027714,10141.423121005542,9548.576878994458,9746.666666666666,227964786.0,0.0,,,0.0,-100
4,4,2018-01-08,9830,9930,9770,9770,24937,-1.5353121801432956,9830.0,9830.0,9830.0,99.38962360122076,99.38962360122076,99.38962360122076,132.664991614216,10095.329983228432,9564.670016771568,9790.0,244133230.0,0.0,,,0.0,-100
5,5,2018-01-09,9820,10050,9770,9930,58417,1.6112789526686808,9816.0,9846.666666666666,9846.666666666666,101.16136919315404,100.84631008801624,100.84631008801624,125.4857229594932,10097.638112585651,9595.69522074768,9840.0,574823280.0,0.0,,,0.0,-100
6,6,2018-01-10,10000,10200,9950,10150,114611,2.167487684729064,9886.0,9890.0,9890.0,102.67044305077889,102.62891809909,102.62891809909,162.06994374857635,10214.139887497153,9565.860112502847,10033.333333333334,1149930366.0,0.0,,,0.0,-100
7,7,2018-01-11,10150,10300,9960,10150,96302,0.0,9984.0,9922.5,9922.5,101.66266025641026,102.29276895943562,102.29276895943562,175.96671763230043,10274.4334352646,9570.5665647354,10086.666666666666,971366173.0,0.0,,,0.0,-100
8,8,2018-01-12,10200,10300,9970,10000,71415,-1.5,10000.0,9931.111111111111,9931.111111111111,100.0,100.69366748713358,100.69366748713358,166.6166591644159,10264.344429439943,9597.87779278228,10056.666666666666,0.0,718196850.0,,,0.0,-100
9,9,2018-01-15,10100,10200,10000,10150,66062,1.477832512315271,10076.0,9953.0,9953.0,100.73441842000794,101.97930272279714,101.97930272279714,171.6618122290971,10296.323624458197,9609.676375541803,10083.333333333334,666125166.0,0.0,,,0.0,-100
10,10,2018-01-16,10650,10850,10400,10500,399518,3.333333333333333,10190.0,10002.727272727272,10002.727272727272,103.04219823356232,104.9713714441516,104.9713714441516,231.7796759464001,10466.286624620072,9539.167920834472,10516.666666666666,4201597633.0,0.0,,,1.0,-100
11,11,2018-01-17,10450,10700,10400,10600,116178,0.9433962264150944,10280.0,10052.5,10052.5,103.11284046692606,105.44640636657547,105.44640636657547,280.29610966067503,10613.09221932135,9491.90778067865,10483.333333333334,0.0,1217932700.0,,,0.0,-100
12,12,2018-01-18,10600,10700,10400,10600,80689,0.0,10370.0,10094.615384615385,10094.615384615385,102.21793635486982,105.00647717747466,105.00647717747466,308.34546060696783,10711.30630582932,9477.924463401449,10533.333333333334,849924133.0,0.0,,,0.0,-100
13,13,2018-01-19,10650,10800,10500,10750,143101,1.3953488372093024,10520.0,10141.42857142857,10141.42857142857,102.18631178707224,106.0008451894633,106.0008451894633,344.1568770836289,10829.74232559583,9453.114817261312,10633.333333333334,1521640633.0,0.0,4.2033915779088975,80.78176541151507,0.0,-100
14,14,2018-01-22,10800,11000,10700,10750,143775,0.0,10640.0,10182.0,10182.0,101.03383458646616,105.57847181300336,105.57847181300336,366.9799527416799,10915.95990548336,9448.04009451664,10750.0,1545581250.0,0.0,4.798403566086848,82.7538737412362,0.0,-100
15,15,2018-01-23,10900,11200,10800,11050,154167,2.7149321266968327,10750.0,10236.25,10236.25,102.7906976744186,107.94968860666746,107.94968860666746,415.6741512290602,11067.59830245812,9404.90169754188,10916.666666666666,1682989750.0,0.0,5.249564802698295,83.99888581732534,0.0,-100
16,16,2018-01-24,11100,11200,10850,11000,85250,-0.4545454545454545,10830.0,10281.176470588236,10281.176470588236,101.56971375807942,106.99164664149214,106.99164664149214,443.0558987438992,11167.288268076034,9395.064673100438,10983.333333333334,936329166.0,0.0,7.526565340630228,88.271948198944,0.0,-100
17,17,2018-01-25,11050,11100,10650,10800,99511,-1.851851851851852,10870.0,10310.0,10310.0,99.35602575896964,104.75266731328809,104.75266731328809,446.8846409902007,11203.769281980402,9416.230718019598,10833.333333333334,0.0,1078035833.0,4.75900919733972,82.63590201484774,0.0,-100
18,18,2018-01-26,10800,11000,10650,10850,74924,0.4608294930875576,10890.0,10338.421052631578,10338.421052631578,99.63269054178146,104.9483276485262,104.9483276485262,451.6176253559676,11241.656303343514,9435.185801919642,10766.666666666666,0.0,806681733.0,3.69036161927396,78.67968226819164,0.0,-100
19,19,2018-01-29,10950,11000,10700,10750,69435,-0.9302325581395348,10890.0,10359.0,10359.0,98.71441689623508,103.77449560768414,103.77449560768414,449.1031999557848,11257.206399911567,9460.793600088433,10800.0,749898000.0,0.0,3.736182536647719,78.88594892063003,0.0,-100
20,20,2018-01-30,10750,10850,10550,10650,65901,-0.9389671361502347,10810.0,10391.5,10372.857142857143,98.51988899167438,102.48761006591928,102.671808290869,445.2589429936121,11282.017885987225,9500.982114012775,10650.0,0.0,701845650.0,2.90213211091244,74.37298452291076,0.0,-100
21,21,2018-01-31,10550,10700,10250,10350,120015,-2.898550724637681,10680.0,10419.0,10371.818181818182,96.91011235955057,99.33774834437084,99.78963975808573,423.2443614198343,11265.48872283967,9572.51127716033,10383.333333333334,0.0,1246155750.0,2.1068477872647264,67.81303531833461,0.0,-100
22,22,2018-02-01,10300,13000,10300,11900,2647811,13.025210084033615,10900.0,10531.0,10438.260869565218,109.1743119266055,112.9997151267686,114.00366544485168,501.0504754486988,11533.100950897398,9528.899049102602,10833.333333333334,28684619166.0,0.0,8.085828839062131,88.99384945817201,1.0,-100
23,23,2018-02-02,11950,13550,11650,13200,2688763,9.848484848484848,11370.0,10695.0,10553.333333333334,116.09498680738784,123.42215988779805,125.07896399241945,760.2734964956245,12215.546992991249,9174.453007008751,12266.666666666666,32982159466.0,0.0,14.484217886072685,93.5418113633014,1.0,-100
24,24,2018-02-05,14000,15050,11550,11550,2952963,-14.285714285714285,11530.0,10784.0,10593.2,100.17346053772766,107.10311572700296,109.03220934184192,750.4132194997618,12284.826438999524,9283.173561000476,12366.666666666666,36518309100.0,0.0,20.882741008257053,95.43018856905236,0.0,-100
25,25,2018-02-06,10800,11200,10100,10850,1344111,-6.451612903225806,11570.0,10830.0,10603.076923076924,93.7770095073466,100.18467220683289,102.3287869994196,723.0054232889686,12276.010846577938,9383.989153422062,10583.333333333334,0.0,14225174750.0,5.840739364333957,85.38169711283301,0.0,-100
26,26,2018-02-07,12150,14100,11900,14100,6764545,23.04964539007092,12320.0,11027.5,10732.592592592591,114.44805194805194,127.862162774881,131.37552626130167,1010.0123761617958,13047.524752323592,9007.475247676408,12716.666666666666,86022463916.0,0.0,10.55737692586384,91.347517638175,1.0,-100
27,27,2018-02-08,13800,14550,12850,13400,3165079,-5.223880597014925,12620.0,11190.0,10827.857142857143,106.18066561014264,119.74977658623772,123.75486509664226,1117.1627596634894,13424.32551932698,8955.67448067302,13350.0,42253804650.0,0.0,12.81302006218985,92.76045357570078,0.0,-100
