,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2019-02-01,22200,23700,18950,19350,3286227,,19350.0,19350.0,19350.0,100.0,100.0,100.0,,,,20166.666666666668,0.0,0.0,,,0.0,-100
1,1,2019-02-07,19500,19550,17800,18350,593729,-5.449591280653951,18850.0,18850.0,18850.0,97.3474801061008,97.3474801061008,97.3474801061008,707.1067811865476,20264.213562373094,17435.786437626906,18550.0,0.0,11013672950.0,,,0.0,-100
2,2,2019-02-08,18600,20450,18500,18650,1387280,1.6085790884718498,18783.33333333333,18783.33333333333,18783.33333333333,99.29015084294588,99.29015084294588,99.29015084294588,513.1601439446882,19809.653621222707,17757.013045443957,18583.33333333333,25780286666.0,0.0,,,0.0,-100
3,3,2019-02-11,19400,19500,18750,18750,315805,0.5333333333333333,18775.0,18775.0,18775.0,99.86684420772303,99.86684420772303,99.86684420772303,419.324854180304,19613.64970836061,17936.35029163939,18966.666666666668,5989768166.0,0.0,,,0.0,-100
4,4,2019-02-12,18900,18900,17600,17650,749932,-6.232294617563739,18550.0,18550.0,18550.0,95.14824797843666,95.14824797843666,95.14824797843666,620.4836822995427,19790.967364599084,17309.032635400916,18050.0,0.0,13536272600.0,,,0.0,-100
5,5,2019-02-13,17800,18250,17500,17900,268578,1.3966480446927374,18260.0,18441.666666666668,18441.666666666668,98.02847754654984,97.06281066425666,97.06281066425666,615.1558068218708,19671.97828031041,17211.355053022926,17733.333333333332,0.0,4762783200.0,,,0.0,-100
6,6,2019-02-14,17850,17900,16700,16800,316769,-6.547619047619048,17950.0,18207.14285714286,18207.14285714286,93.5933147632312,92.271479011377,92.271479011377,836.8734329975732,19880.889723138003,16533.395991147714,17116.666666666668,0.0,5422029383.0,,,0.0,-100
7,7,2019-02-15,16750,16800,15750,15750,350770,-6.666666666666667,17370.0,17900.0,17900.0,90.67357512953367,87.98882681564247,87.98882681564247,1164.044672682282,20228.08934536456,15571.910654635436,16083.333333333334,0.0,5641550833.0,,,0.0,-100
8,8,2019-02-18,15900,16150,15700,15950,179311,1.2539184952978055,16810.0,17683.333333333332,17683.333333333332,94.88399762046402,90.19792648444864,90.19792648444864,1268.11868529724,20219.570703927813,15147.095962738853,15850.0,0.0,2842079350.0,,,0.0,-100
9,9,2019-02-19,16150,16900,15850,16550,310012,3.625377643504532,16590.0,17570.0,17570.0,99.7588908981314,94.1946499715424,94.1946499715424,1248.1541927537996,20066.3083855076,15073.6916144924,16183.333333333334,5017027533.0,0.0,,,0.0,-100
10,10,2019-02-20,16550,17150,16150,16500,249626,-0.303030303030303,16310.0,17472.727272727272,17472.727272727272,101.16492949110976,94.43288241415192,94.43288241415192,1227.2659932475187,19927.259259222308,15018.195286232234,16400.0,4093866400.0,0.0,,,0.0,-100
11,11,2019-02-21,16450,16900,16300,16600,122726,0.6024096385542169,16270.0,17400.0,17400.0,102.0282728948986,95.40229885057472,95.40229885057472,1196.9658611369302,19793.93172227386,15006.06827772614,16450.0,2018842700.0,0.0,,,0.0,-100
12,12,2019-02-22,16500,17100,16400,16400,192008,-1.2195121951219512,16400.0,17323.076923076922,17323.076923076922,100.0,94.67140319715809,94.67140319715809,1179.0913494112365,19681.2596218994,14964.894224254447,16433.333333333332,0.0,3155331466.0,,,0.0,-100
13,13,2019-02-25,16600,16700,16250,16600,148037,1.2048192771084338,16530.0,17271.428571428572,17271.428571428572,100.42347247428918,96.11248966087676,96.11248966087676,1149.1994346758706,19569.827440780315,14973.02970207683,16483.333333333332,2440143216.0,0.0,0.9777075225826232,49.43640611256143,0.0,-100
14,14,2019-02-26,17350,17500,16700,16750,299679,0.8955223880597015,16570.0,17236.666666666668,17236.666666666668,101.08630054315026,97.1765615935022,97.1765615935022,1115.5502592677665,19467.7671852022,15005.566148131134,16933.333333333332,5074564400.0,0.0,1.0871351126887263,52.08743344307202,0.0,-100
15,15,2019-02-27,16900,16900,16500,16600,90563,-0.9036144578313252,16590.0,17196.875,17196.875,100.06027727546716,96.52916590950392,96.52916590950392,1089.4140244492296,19375.70304889846,15018.04695110154,16666.666666666668,0.0,1509383333.0,1.3673793941317347,57.75919979371274,0.0,-100
16,16,2019-02-28,16600,16850,15850,15950,127739,-4.075235109717868,16460.0,17123.529411764706,17123.529411764706,96.90157958687728,93.14668498797664,93.14668498797664,1097.3145696225315,19318.15855100977,14928.900272519644,16133.333333333334,0.0,2060855866.0,0.6327775859489934,38.754671266583685,0.0,-100
17,17,2019-03-04,16250,16400,15850,16400,101319,2.7439024390243905,16460.0,17083.333333333332,17083.333333333332,99.63547995139731,96.0,96.0,1078.1247335890544,19239.58280051144,14927.083866155222,16166.666666666666,1637990500.0,0.0,0.5209937253697339,34.25350918151139,0.0,-100
18,18,2019-03-05,16300,16900,16100,16850,136990,2.6706231454005933,16510.0,17071.052631578947,17071.052631578947,102.05935796486978,98.70510251271774,98.70510251271774,1049.1154726024206,19169.28357678379,14972.821686374104,16416.666666666668,2248919166.0,0.0,0.8872702999949831,47.013419328293445,0.0,-100
19,19,2019-03-06,16900,17050,16350,16850,161262,0.0,16530.0,17060.0,17060.0,101.93587416817908,98.76905041031652,98.76905041031652,1022.3296409362496,19104.6592818725,15015.340718127502,16700.0,2693075400.0,0.0,1.2226333104023224,55.00832299597866,0.0,-100
20,20,2019-03-07,17250,17450,16600,16600,376905,-1.5060240963855422,16530.0,16922.5,17038.095238095237,100.42347247428918,98.09425321317772,97.42873113471214,872.0023841106943,18666.504768221388,15178.495231778612,16816.666666666668,6338285750.0,0.0,2.0752382311494344,67.48219406643403,0.0,-100
21,21,2019-03-08,16450,16600,16100,16300,102638,-1.8404907975460123,16600.0,16820.0,17004.545454545456,98.19277108433737,96.90844233055888,95.85672280139,813.9248639834782,18447.84972796696,15192.150272033045,16283.333333333334,0.0,1671288766.0,2.808335882953503,73.74181189017226,0.0,-100
22,22,2019-03-11,16400,17050,16150,16950,186916,3.834808259587021,16710.0,16735.0,17002.17391304348,101.4362657091562,101.28473259635496,99.69313387034904,692.45938509056,18119.91877018112,15350.08122981888,16500.0,3084114000.0,0.0,4.126165187080408,80.49224003704907,0.0,-100
23,23,2019-03-12,17100,17200,16750,16900,122856,-0.2958579881656805,16720.0,16642.5,16997.916666666668,101.07655502392343,101.54724350307949,99.42394901335948,508.1636184910236,17658.827236982048,15626.172763017952,16916.666666666668,2078314000.0,0.0,3.7761874892103338,79.06279847139473,0.0,-100
24,24,2019-03-13,17000,18250,16900,18100,847650,6.629834254143646,16970.0,16665.0,17042.0,106.65880966411314,108.6108610861086,106.20819152681612,562.2089890498169,17789.417978099635,15540.582021900364,17333.333333333332,14692599999.0,0.0,5.038413406661208,83.43935844311585,1.0,0
25,25,2019-03-14,18300,18550,17650,18100,406694,0.0,17270.0,16675.0,17082.69230769231,104.80602200347424,108.54572713643178,105.95519531689744,586.5824301565954,17848.16486031319,15501.83513968681,18016.666666666668,7327270233.0,0.0,5.67060542757346,85.00885697921177,1.0,-100
26,26,2019-03-15,18050,18850,17450,18300,818759,1.092896174863388,17670.0,16750.0,17127.777777777777,103.56536502546687,109.25373134328358,106.84398313331172,690.1563514694918,18130.312702938983,15369.687297061017,17933.333333333332,0.0,14683078066.0,2.3897725550968008,70.49949565210746,1.0,-100
27,27,2019-03-18,18600,19500,18200,19100,738459,4.18848167539267,18100.0,16917.5,17198.214285714286,105.52486187845304,112.90084232303828,111.0580417402139,827.531999699295,18572.56399939859,15262.43600060141,18633.33333333333,13759952700.0,0.0,2.957904716223997,74.73410625827191,1.0,-100
28,28,2019-03-19,19400,20150,18600,19050,830871,-0.2624671916010498,18530.0,17072.5,17262.068965517243,102.8062601187264,111.58295504466248,110.3575709149021,921.7367759889618,18915.973551977924,15229.026448022076,19016.666666666668,15800396850.0,0.0,3.496225646299706,77.75912334775774,1.0,-100
29,29,2019-03-20,19050,19200,17500,18400,340563,-3.532608695652174,18590.0,17165.0,17300.0,98.97794513179127,107.19487328866882,106.35838150289015,958.6311512831858,19082.26230256637,15247.73769743363,18316.666666666668,0.0,6237978950.0,2.8256337490206374,73.86054009336361,0.0,-100
30,30,2019-03-21,18200,18500,17600,17950,235654,-2.5069637883008355,18560.0,17237.5,17320.967741935485,96.71336206896552,104.1334300217549,103.63162305615047,960.5200071890883,19158.540014378177,15316.459985621825,17916.666666666668,0.0,4222134166.0,2.5978843793759934,72.20588839007003,0.0,-100
31,31,2019-03-22,18050,18250,17500,18150,150676,1.1019283746556474,18530.0,17315.0,17346.875,97.94927145169994,104.8224083164886,104.62979643307511,968.870747992626,19252.74149598525,15377.258504014748,17900.0,0.0,2697100400.0,2.304957148884435,69.74242161240902,0.0,-100
32,32,2019-03-25,17550,18000,17450,17550,132640,-3.418803418803419,18220.0,17372.5,17353.030303030304,96.32272228320528,101.02172974528708,101.13507377979568,945.5540007958582,19263.60800159172,15481.391998408284,17516.666666666668,0.0,2323410666.0,2.0660916443505424,67.38518883339447,0.0,-100
33,33,2019-03-26,17750,17900,16500,17700,201145,0.847457627118644,17950.0,17427.5,17363.235294117647,98.60724233983288,101.56362071438818,101.93952739900058,930.1209598756506,19287.7419197513,15567.2580802487,17316.666666666668,0.0,3483160916.0,1.7860768495765402,64.1072355864128,0.0,-100
34,34,2019-03-27,17700,18400,17000,18300,134472,3.278688524590164,17930.0,17505.0,17390.0,102.06358059118796,104.54155955441304,105.232892466935,935.259603701449,19375.519207402896,15634.480792597102,17666.666666666668,2375672000.0,0.0,1.673879196713677,62.60115261642908,0.0,-100
35,35,2019-03-28,18200,18400,17600,17650,128638,-3.68271954674221,17870.0,17557.5,17397.222222222223,98.76888640179072,100.52684038160332,101.45297780616318,910.9386425694752,19379.37728513895,15735.622714861049,17816.666666666668,2291900366.0,0.0,1.825139533771012,64.60351823171034,0.0,-100
36,36,2019-03-29,17400,17750,17050,17300,103355,-2.023121387283237,17700.0,17625.0,17394.594594594593,97.74011299435028,98.15602836879432,99.45618396519578,832.1658488546637,19289.331697709327,15960.668302290673,17250.0,0.0,1782873750.0,1.6462472269996602,62.21063588477297,0.0,-100
37,37,2019-04-01,17300,17400,16800,17200,66181,-0.5813953488372093,17630.0,17665.0,17389.473684210527,97.5609756097561,97.36767619586752,98.91041162227604,788.2525643873043,19241.50512877461,16088.494871225392,17100.0,0.0,1131695100.0,1.538446090581511,60.60582087166095,0.0,-100
38,38,2019-04-02,17450,17700,17100,17550,72718,1.9943019943019944,17600.0,17700.0,17393.589743589742,99.7159090909091,99.15254237288136,100.89924080489423,765.3688481276293,19230.73769625526,16169.26230374474,17366.666666666668,1262869266.0,0.0,1.1711264864736215,53.94096077634721,0.0,-100
39,39,2019-04-03,17500,18250,17400,18000,113998,2.5,17540.0,17757.5,17408.75,102.62257696693273,101.36562016049557,103.39628060601709,740.9586606836507,19239.417321367306,16275.582678632698,17633.333333333332,2010164733.0,0.0,1.025697130808231,50.63427869885905,0.0,-100
40,40,2019-04-04,18000,18350,17700,18250,104964,1.36986301369863,17660.0,17840.0,17429.268292682926,103.3408833522084,102.29820627802692,104.70892807164849,695.7767336997547,19231.55346739951,16448.44653260049,17983.333333333332,1887602599.0,0.0,1.8003437830660332,64.29009873548017,0.0,-100
41,41,2019-04-05,18300,18550,18000,18150,74935,-0.5509641873278237,17830.0,17932.5,17446.428571428572,101.79472798653954,101.2128816394814,104.03275332650972,596.1002653210237,19124.700530642047,16740.299469357953,18150.0,1360070250.0,0.0,1.2335789122045515,55.2288036685932,0.0,-100
