,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,33400,33400,32350,32550,224444,,32550.0,32550.0,32550.0,100.0,100.0,100.0,,,,32766.666666666668,0.0,0.0,,,0.0,-100
1,1,2018-01-03,32900,33850,32800,33400,268856,2.5449101796407185,32975.0,32975.0,32975.0,101.28885519332827,101.28885519332827,101.28885519332827,601.0407640085654,34177.08152801713,31772.91847198287,33033.333333333336,8881209866.0,0.0,,,0.0,-100
2,2,2018-01-04,33700,33900,32500,32600,221529,-2.4539877300613497,32850.0,32850.0,32850.0,99.23896499238964,99.23896499238964,99.23896499238964,476.9696007084728,33803.93920141694,31896.06079858305,32933.333333333336,0.0,7295688400.0,,,0.0,-100
3,3,2018-01-05,32700,33200,32600,33000,220897,1.2121212121212122,32887.5,32887.5,32887.5,100.34207525655646,100.34207525655646,100.34207525655646,396.60013447635976,33680.70026895272,32094.29973104728,32766.666666666668,0.0,7238058366.0,,,0.0,-100
4,4,2018-01-08,33000,33100,31300,31650,506528,-4.265402843601896,32640.0,32640.0,32640.0,96.96691176470588,96.96691176470588,96.96691176470588,651.3447627792826,33942.68952555856,31337.31047444144,31983.33333333333,0.0,16200453866.0,,,0.0,-100
5,5,2018-01-09,31300,32450,31200,31250,416925,-1.28,32380.0,32408.33333333333,32408.33333333333,96.51019147621987,96.42581640524556,96.42581640524556,813.2752711515741,34034.88387563648,30781.782791030186,31250.0,0.0,13028906250.0,,,0.0,-100
6,6,2018-01-10,31650,31650,30150,30150,517876,-3.648424543946932,31730.0,32085.714285714286,32085.714285714286,95.02048534509927,93.96705253784503,93.96705253784503,1131.2656207813902,34348.24552727707,29823.183044151505,30650.0,0.0,15872899400.0,,,0.0,-100
7,7,2018-01-11,30450,32150,30400,32150,514361,6.2208398133748055,31640.0,32093.75,32093.75,101.61188369152973,100.17526777020448,100.17526777020448,1047.5950348979595,34188.94006979592,29998.55993020408,31000.0,15945191000.0,0.0,,,0.0,-100
8,8,2018-01-12,32700,32700,31050,32100,381300,-0.1557632398753894,31460.0,32094.444444444445,32094.444444444445,102.03432930705658,100.01731002250304,100.01731002250304,979.9376397392732,34054.31972392299,30134.5691649659,31950.0,12182535000.0,0.0,,,0.0,-100
9,9,2018-01-15,32100,33700,32000,33000,404998,2.727272727272727,31730.0,32185.0,32185.0,104.002521273243,102.53223551343793,102.53223551343793,967.255567744809,34119.51113548962,30250.488864510386,32366.666666666668,13108435266.0,0.0,,,0.0,-100
10,10,2018-01-16,33000,33700,32450,33650,303579,1.9316493313521543,32210.0,32318.18181818182,32318.18181818182,104.47066128531512,104.12095639943742,104.12095639943742,1018.3989216590732,34354.979661499965,30281.383974863675,33033.333333333336,10028226300.0,0.0,,,0.0,-100
11,11,2018-01-17,33600,34150,33150,34000,337312,1.0294117647058822,32980.0,32458.33333333333,32458.33333333333,103.09278350515464,104.74967907573811,104.74967907573811,1085.6153121896375,34629.563957712606,30287.10270895406,33583.333333333336,11328061333.0,0.0,,,0.0,-100
12,12,2018-01-18,34500,35900,34400,35450,627553,4.090267983074753,33640.0,32688.46153846154,32688.46153846154,105.38049940546968,108.44805271208378,108.44805271208378,1329.9677073388289,35348.3969531392,30028.52612378388,34783.333333333336,21828385183.0,0.0,,,1.0,-100
13,13,2018-01-19,35800,35850,33750,34200,433327,-3.654970760233918,34060.0,32796.42857142857,32796.42857142857,100.41103934233706,104.2796471741261,104.2796471741261,1340.1297706557375,35476.68811274005,30116.169030117097,34583.333333333336,0.0,14985892083.0,1.2503306132957022,55.5620852290918,0.0,-100
14,14,2018-01-22,34200,34200,32400,32950,294460,-3.793626707132018,34050.0,32806.666666666664,32806.666666666664,96.76945668135096,100.43690306848202,100.43690306848202,1291.9899748984485,35390.646616463564,30222.686716869768,33183.333333333336,0.0,9771164333.0,1.1055653268785934,52.50681670929416,0.0,-100
15,15,2018-01-23,32950,35000,32950,35000,298082,5.857142857142858,34320.0,32943.75,32943.75,101.981351981352,106.24169986719788,106.24169986719788,1363.3139770427056,35670.37795408541,30217.122045914588,33633.333333333336,10025491266.0,0.0,1.119124277856529,52.81069588747814,0.0,-100
16,16,2018-01-24,35000,35150,34200,34600,218025,-1.1560693641618496,34440.0,33041.17647058824,33041.17647058824,100.46457607433216,104.71782090083674,104.71782090083674,1379.791118036264,35800.75870666077,30281.59423451571,34600.0,7543665000.0,0.0,1.3228724230449669,56.949852687598856,0.0,-100
17,17,2018-01-25,34300,35600,34100,35600,262526,2.808988764044944,34470.0,33183.333333333336,33183.333333333336,103.27821293878736,107.28277247614264,107.28277247614264,1468.1921656561567,36119.71766464565,30246.94900202102,34666.666666666664,9100901333.0,0.0,1.5902086958471535,61.393072241503695,0.0,-100
18,18,2018-01-26,35850,36400,34850,35350,327199,-0.7072135785007072,34700.0,33297.36842105263,33297.36842105263,101.87319884726224,106.16454595748044,106.16454595748044,1510.929964202558,36319.22834945775,30275.50849264752,35350.0,11566484650.0,0.0,2.285873602390829,69.56669303188073,0.0,-100
19,19,2018-01-29,35500,35900,34300,34650,165539,-2.0202020202020203,35040.0,33365.0,33365.0,98.88698630136986,103.85134122583544,103.85134122583544,1501.41161648139,36367.82323296278,30362.17676703722,34816.666666666664,0.0,5763516183.0,2.64384990055592,72.55649855809274,0.0,-100
20,20,2018-01-30,34300,34350,33200,33350,351415,-3.898050974512744,34710.0,33405.0,33364.28571428572,96.08182080092192,99.8353539889238,99.95718261614216,1489.1626046734762,36383.32520934695,30426.674790653047,33616.666666666664,0.0,11813400916.0,2.897374523266506,74.34170121372195,0.0,-100
21,21,2018-01-31,33000,33650,32900,32950,241753,-1.2139605462822458,34380.0,33382.5,33345.454545454544,95.84060500290866,98.70441099378417,98.81406761177752,1492.637633608089,36367.77526721618,30397.224732783823,32950.0,0.0,7965761350.0,2.121525801625117,67.96438461346744,0.0,-100
22,22,2018-02-01,33250,34300,33250,34200,276856,3.654970760233918,34100.0,33462.5,33382.608695652176,100.2932551319648,102.2039596563317,102.4485543110185,1491.3677050207789,36445.235410041554,30479.76458995844,33566.666666666664,9293133066.0,0.0,2.064082120425706,67.36379898783306,0.0,-100
23,23,2018-02-02,34050,34050,32300,32700,377070,-4.587155963302752,33570.0,33447.5,33354.166666666664,97.40840035746204,97.7651543463637,98.03872579637726,1497.7592913204844,36443.01858264097,30451.98141735903,33016.666666666664,0.0,12449594500.0,1.4456624325549874,59.11128262475298,0.0,-100
24,24,2018-02-05,31500,32800,31400,32000,245552,-2.1875,33040.0,33465.0,33300.0,96.85230024213077,95.6222919468101,96.09609609609608,1477.560222301045,36420.12044460209,30509.87955539791,31633.33333333333,0.0,7767628266.0,1.144208776748609,53.36275036070139,0.0,-100
25,25,2018-02-06,30950,34600,30750,34000,542955,5.88235294117647,33170.0,33602.5,33326.92307692308,102.5022610792885,101.18294769734396,102.01961915753029,1385.6857508107666,36373.871501621536,30831.128498378468,31900.0,17320264500.0,0.0,1.2291841269098551,55.14053828356376,0.0,-100
26,26,2018-02-07,35000,35200,33500,33500,683825,-1.4925373134328357,33280.0,33770.0,33333.333333333336,100.6610576923077,99.20047379330768,100.5,1124.1839145283163,36018.36782905663,31521.63217094337,34000.0,23250050000.0,0.0,1.2493447359996472,55.542608298519305,0.0,-100
27,27,2018-02-08,33800,35400,33500,34700,696746,3.45821325648415,33380.0,33897.5,33382.142857142855,103.95446375074894,102.36743122649165,103.94779073499518,1074.2776030528844,36046.05520610577,31748.944793894232,34000.0,0.0,23689364000.0,1.1120867472906069,52.65345984094621,0.0,-100
28,28,2018-02-09,33350,34400,33250,33550,401663,-3.427719821162444,33550.0,33970.0,33387.93103448276,100.0,98.7636149543715,100.4854118254583,992.3921126566636,35954.78422531333,31985.215774686672,33383.333333333336,0.0,13408849816.0,1.063263263737521,51.53308753297245,0.0,-100
