,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,2018-01-02,5140,5240,5090,5130,31583,,5130.0,5130.0,5130.0,100.0,100.0,100.0,,,,5120.0,0,0,,,0,-100
1,2018-01-03,5100,5130,5020,5130,29305,0.0,5130.0,5130.0,5130.0,100.0,100.0,100.0,0.0,5130.0,5130.0,5083.333333333333,0,148967083,,,1,-100
2,2018-01-04,5130,5200,5100,5180,15721,0.9652509652509652,5146.666666666667,5146.666666666667,5146.666666666667,100.64766839378238,100.64766839378238,100.64766839378238,28.867513459481156,5204.401693585629,5088.931639747705,5136.666666666667,80753536,0,,,0,-100
3,2018-01-05,5180,5350,5090,5190,15485,0.1926782273603083,5157.5,5157.5,5157.5,100.63015026660203,100.63015026660203,100.63015026660203,32.015621187164115,5221.531242374328,5093.468757625672,5153.333333333333,79799366,0,,,0,-100
4,2018-01-08,5140,5210,5080,5090,13924,-1.9646365422396856,5144.0,5144.0,5144.0,98.950233281493,98.950233281493,98.950233281493,40.987803063838314,5225.975606127677,5062.024393872323,5103.333333333333,0,71058813,,,0,-100
5,2018-01-09,5080,5150,5030,5090,25671,0.0,5136.0,5135.0,5135.0,99.1043613707165,99.1236611489776,99.1236611489776,42.77849927241482,5220.556998544829,5049.443001455171,5066.666666666667,0,130066400,,,0,-100
6,2018-01-10,5090,5090,4955,4965,60112,-2.5176233635448138,5103.0,5110.714285714285,5110.714285714285,97.29570840681951,97.14884696016772,97.14884696016772,75.19023492828981,5261.094755570865,4960.333815857705,5003.333333333333,0,300760373,,,0,-100
7,2018-01-11,4965,5020,4935,4935,17566,-0.60790273556231,5054.0,5088.75,5088.75,97.64542936288089,96.9786293294031,96.9786293294031,93.30250341152225,5275.355006823044,4902.144993176956,4945.0,0,86863870,,,0,-100
8,2018-01-12,4940,5000,4920,4950,17529,0.30303030303030304,5006.0,5073.333333333333,5073.333333333333,98.88134238913304,97.56898817345598,97.56898817345598,98.77373132569193,5270.880795984717,4875.785870681949,4936.666666666667,0,86534830,,,0,-100
9,2018-01-15,4945,5040,4940,5040,16438,1.7857142857142856,4996.0,5070.0,5070.0,100.88070456365092,99.40828402366864,99.40828402366864,93.71943946339685,5257.438878926794,4882.561121073206,4975.0,81779050,0,,,0,-100
10,2018-01-16,5040,5050,4950,4950,15602,-1.8181818181818181,4968.0,5059.090909090909,5059.090909090909,99.63768115942028,97.84366576819407,97.84366576819407,95.99005630319677,5251.071021697303,4867.110796484515,4980.0,77697960,0,,,0,-100
11,2018-01-17,4940,4965,4875,4930,31043,-0.4056795131845842,4961.0,5048.333333333333,5048.333333333333,99.37512598266478,97.65599207659295,97.65599207659295,98.8187811863286,5245.97089570599,4850.695770960676,4915.0,0,152576345,,,0,-100
12,2018-01-18,4930,5100,4920,5040,37940,2.1825396825396823,4982.0,5047.692307692308,5047.692307692308,101.16419108791649,99.84760743675709,99.84760743675709,94.64000617725438,5236.972320046816,4858.412295337799,4963.333333333333,188308866,0,,,0,-100
13,2018-01-19,5040,5060,4970,5030,24103,-0.19880715705765406,4998.0,5046.428571428572,5046.428571428572,100.64025610244099,99.67445152158527,99.67445152158527,91.05004058269205,5228.5286525939555,4864.328490263188,5013.333333333333,120836373,0,0.6441004303856186,39.176465043230166,0,-100
14,2018-01-22,5080,5090,5000,5060,21668,0.592885375494071,5002.0,5047.333333333333,5047.333333333333,101.1595361855258,100.25095760137366,100.25095760137366,87.80796145702323,5222.94925624738,4871.717410419286,5046.666666666667,109351173,0,0.7560456295571483,43.05387154135699,0,-100
15,2018-01-23,5060,5150,5040,5120,16131,1.171875,5036.0,5051.875,5051.875,101.66799046862589,101.34850921687493,101.34850921687493,86.75396244552742,5225.382924891055,4878.367075108945,5073.333333333333,81837940,0,0.9909448925105366,49.772592714054355,0,-100
16,2018-01-24,5120,5190,5050,5190,31421,1.348747591522158,5088.0,5060.0,5060.0,102.00471698113208,102.56916996047431,102.56916996047431,90.43298623842952,5240.865972476859,4879.134027523141,5120.0,160875520,0,1.0877268640160762,52.101013919208754,0,-100
17,2018-01-25,5160,5290,5130,5280,31971,1.7045454545454544,5136.0,5072.222222222223,5072.222222222223,102.803738317757,104.09638554216866,104.09638554216866,101.91146997476919,5276.045162171761,4868.399282272684,5190.0,165929490,0,1.1917662648219347,54.374696971565854,1,-100
18,2018-01-26,5290,5320,5160,5290,30386,0.1890359168241966,5188.0,5083.684210526316,5083.684210526316,101.96607555898227,104.05839113779894,104.05839113779894,110.92843169838967,5305.541073923096,4861.827347129536,5246.666666666667,159425213,0,1.514321923840833,60.22784550705353,0,-100
19,2018-01-29,5320,5320,5150,5200,29382,-1.7307692307692308,5216.0,5089.5,5089.5,99.69325153374233,102.17113665389527,102.17113665389527,111.05830616582007,5311.61661233164,4867.38338766836,5223.333333333333,0,153471980,1.468893512081258,59.49602544189896,0,-100
20,2018-01-30,5200,5200,5100,5110,46640,-1.761252446183953,5214.0,5088.5,5090.476190476191,98.00537015726889,100.42252137172053,100.38353601496726,110.76409260462658,5310.028185209253,4866.971814790747,5136.666666666667,0,239574133,1.5938913232926033,61.44788368655971,0,-100
21,2018-01-31,5110,5280,5030,5270,96214,3.0360531309297913,5230.0,5095.5,5098.636363636364,100.76481835564053,103.42459032479638,103.3609699563163,117.72961886413594,5330.959237728272,4860.040762271728,5136.666666666667,0,494219246,1.0174586831369483,50.432689979796805,0,-100
22,2018-02-01,5270,5780,5180,5670,719612,7.054673721340388,5308.0,5120.0,5123.478260869565,106.81989449886964,110.7421875,110.66700610997964,173.84960227313232,5467.699204546265,4772.300795453735,5373.333333333333,3866715146,0,4.820692141618509,82.81991255215331,1,-100
