,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,2018-01-02,12850,13050,12450,12900,42607,,12900.0,12900.0,12900.0,100.0,100.0,100.0,,,,12733.333333333334,0,0,,,0,-100
1,2018-01-03,13200,13200,12650,12750,26668,-1.1764705882352942,12825.0,12825.0,12825.0,99.41520467836258,99.41520467836258,99.41520467836258,106.06601717798213,13037.132034355964,12612.867965644036,12866.666666666666,343128266,0,,,0,-100
2,2018-01-04,12650,12650,12150,12250,28093,-4.081632653061225,12633.333333333334,12633.333333333334,12633.333333333334,96.96569920844327,96.96569920844327,96.96569920844327,340.34296427770255,13314.01926188874,11952.647404777928,12350.0,0,346948550,,,0,-100
3,2018-01-05,12250,12300,11900,12150,18386,-0.823045267489712,12512.5,12512.5,12512.5,97.1028971028971,97.1028971028971,97.1028971028971,368.27299656640616,13249.045993132811,11775.954006867189,12100.0,0,222470600,,,0,-100
4,2018-01-08,12050,12300,11400,12050,25237,-0.8298755186721992,12420.0,12420.0,12420.0,97.02093397745571,97.02093397745571,97.02093397745571,380.13155617496443,13180.263112349929,11659.736887650071,11833.333333333334,0,298637833,,,0,-100
5,2018-01-09,11950,12150,11750,11850,11709,-1.6877637130801686,12210.0,12325.0,12325.0,97.05159705159704,96.14604462474645,96.14604462474645,412.0072814890534,13149.014562978107,11500.985437021893,11850.0,138751650,0,,,0,-100
6,2018-01-10,12000,12050,11700,11750,14179,-0.851063829787234,12010.0,12242.857142857143,12242.857142857143,97.83513738551207,95.97432905484247,95.97432905484247,434.3851703160184,13111.62748348918,11374.086802225107,11816.666666666666,0,167548516,,,0,-100
7,2018-01-11,11900,12450,11850,11950,27531,1.6736401673640167,11950.0,12206.25,12206.25,100.0,97.90066564260113,97.90066564260113,415.2774459838353,13036.804891967671,11375.695108032329,11900.0,327618900,0,,,0,-100
8,2018-01-12,11950,12100,11700,11800,12122,-1.2711864406779663,11880.0,12161.111111111111,12161.111111111111,99.32659932659934,97.03060758337139,97.03060758337139,411.38316823991624,12983.877447590943,11338.34477463128,11816.666666666666,0,143241633,,,0,-100
9,2018-01-15,11800,12150,11750,11900,12916,0.8403361344537815,11850.0,12135.0,12135.0,100.42194092827003,98.0634528224145,98.0634528224145,396.5476011779672,12928.095202355935,11341.904797644065,11816.666666666666,0,152624066,,,0,-100
10,2018-01-16,11950,12300,11800,12100,18481,1.6528925619834711,11900.0,12131.818181818182,12131.818181818182,101.68067226890756,99.73772948669914,99.73772948669914,376.3460689795547,12884.510319777291,11379.126043859073,11950.0,220847950,0,,,0,-100
11,2018-01-17,12150,12600,11850,12400,25637,2.4193548387096775,12030.0,12154.166666666666,12154.166666666666,103.07564422277639,102.02262598560165,102.02262598560165,367.08825625289074,12888.343179172447,11419.990154160885,12133.333333333334,311062266,0,,,0,-100
