,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,12200,12900,12150,12700,314760,,12700.0,12700.0,12700.0,100.0,100.0,100.0,,,,12350.0,0.0,0.0,,,0.0,-100
1,1,2018-01-03,13000,13200,12700,12900,354984,1.550387596899225,12800.0,12800.0,12800.0,100.78125,100.78125,100.78125,141.4213562373095,13082.84271247462,12517.15728752538,12866.666666666666,4567460800.0,0.0,,,0.0,-100
2,2,2018-01-04,12950,13400,12750,13150,352784,1.9011406844106464,12916.666666666666,12916.666666666666,12916.666666666666,101.80645161290325,101.80645161290325,101.80645161290325,225.4624876411449,13367.591641948957,12465.741691384375,12950.0,4568552800.0,0.0,,,0.0,-100
3,3,2018-01-05,13450,13450,12900,13350,527667,1.49812734082397,13025.0,13025.0,13025.0,102.49520153550864,102.49520153550864,102.49520153550864,284.3120351538666,13593.624070307733,12456.375929692267,13233.333333333334,6982793300.0,0.0,,,0.0,-100
4,4,2018-01-08,13550,13550,12650,12950,376196,-3.088803088803089,13010.0,13010.0,13010.0,99.53881629515756,99.53881629515756,99.53881629515756,248.4954727957837,13506.990945591568,12513.009054408432,13050.0,0.0,4909357800.0,,,0.0,-100
5,5,2018-01-09,13400,16050,13050,14950,8856103,13.377926421404682,13460.0,13333.333333333334,13333.333333333334,111.0698365527489,112.125,112.125,822.5975119502043,14978.528357233745,11688.138309432925,13800.0,122214221400.0,0.0,,,0.0,-100
6,6,2018-01-10,14750,14850,13900,14400,1608018,-3.8194444444444446,13760.0,13485.714285714286,13485.714285714286,104.65116279069768,106.77966101694916,106.77966101694916,852.3077914864858,15190.32986868726,11781.098702741314,14350.0,23075058300.0,0.0,,,0.0,-100
7,7,2018-01-11,14350,15300,14000,14000,2218416,-2.857142857142857,13930.0,13550.0,13550.0,100.50251256281406,103.3210332103321,103.3210332103321,809.7618697581934,15169.523739516386,11930.476260483614,14116.666666666666,0.0,31316639200.0,,,0.0,-100
8,8,2018-01-12,14150,14500,13600,13900,762348,-0.7194244604316548,14040.0,13588.888888888889,13588.888888888889,99.002849002849,102.28945216680296,102.28945216680296,766.3948793612277,15121.678647611345,12056.099130166433,13883.333333333334,0.0,10583931400.0,,,0.0,-100
9,9,2018-01-15,14000,14450,13750,14150,538697,1.76678445229682,14280.0,13645.0,13645.0,99.08963585434174,103.70098937339684,103.70098937339684,744.0318093558453,15133.06361871169,12156.93638128831,13966.666666666666,7523801433.0,0.0,,,0.0,-100
10,10,2018-01-16,14200,14950,14050,14250,1071853,0.7017543859649122,14140.0,13700.0,13700.0,100.7779349363508,104.01459854014598,104.01459854014598,729.0404652692467,15158.080930538494,12241.919069461506,14166.666666666666,15184584166.0,0.0,,,0.0,-100
11,11,2018-01-17,14200,14400,13550,13850,542365,-2.888086642599278,14030.0,13712.5,13712.5,98.71703492516038,101.0027347310848,101.0027347310848,696.4602057417336,15105.420411483468,12319.579588516532,13866.666666666666,0.0,7520794666.0,,,0.0,-100
12,12,2018-01-18,14000,14450,13650,14300,529122,3.146853146853147,14090.0,13757.692307692309,13757.692307692309,101.49041873669267,103.94185071288788,103.94185071288788,686.429819745542,15130.551947183392,12384.832668201225,13983.333333333334,7398889300.0,0.0,,,0.0,-100
13,13,2018-01-19,14400,14850,14000,14000,576091,-2.142857142857143,14110.0,13775.0,13775.0,99.22041105598863,101.63339382940109,101.63339382940109,662.6723288206738,15100.344657641348,12449.655342358652,14133.333333333334,8142086133.0,0.0,3.6748534966019073,78.60895532390721,0.0,-100
14,14,2018-01-22,13950,14150,13400,13750,416817,-1.818181818181818,14030.0,13773.333333333334,13773.333333333334,98.00427655024949,99.83059051306871,99.83059051306871,638.5996584790221,15050.532650291378,12496.13401637529,13700.0,0.0,5710392900.0,3.3253453807397872,76.88045896975365,0.0,-100
15,15,2018-01-23,14100,14350,13800,14250,311520,3.508771929824561,14030.0,13803.125,13803.125,101.568068424804,103.2374915100747,103.2374915100747,628.349358769997,15059.823717539994,12546.426282460006,14050.0,4376856000.0,0.0,3.322170809499174,76.86347800502882,0.0,-100
16,16,2018-01-24,14250,14850,14150,14600,722615,2.3972602739726026,14180.0,13850.0,13850.0,102.96191819464032,105.41516245487364,105.41516245487364,638.3572667401851,15126.71453348037,12573.28546651963,14333.333333333334,10357481666.0,0.0,3.4185868865967106,77.36833006422509,0.0,-100
17,17,2018-01-25,14950,15250,14450,14500,857097,-0.6896551724137931,14220.0,13886.111111111111,13886.111111111111,101.96905766526018,104.42088417683536,104.42088417683536,637.9667969314139,15162.04470497394,12610.177517248285,14633.333333333334,12542186100.0,0.0,3.511179982353761,77.83285074167583,0.0,-100
18,18,2018-01-26,14750,14800,14200,14450,373906,-0.3460207612456747,14310.0,13915.78947368421,13915.78947368421,100.97833682739343,103.83888048411498,103.83888048411498,633.34487524109,15182.479224166387,12649.09972320203,14466.666666666666,0.0,5409173466.0,3.482192275788664,77.68948901630854,0.0,-100
19,19,2018-01-29,14550,14950,14300,14800,583324,2.364864864864865,14520.0,13960.0,13960.0,101.9283746556474,106.01719197707736,106.01719197707736,647.383397344954,15254.766794689907,12665.233205310093,14550.0,8487364200.0,0.0,1.6036804304260528,61.5928288159248,0.0,-100
20,20,2018-01-30,14850,14850,14300,14450,502140,-2.422145328719723,14560.0,14047.5,13983.333333333334,99.2445054945055,102.86527851930948,103.3373063170441,583.2023662503435,15213.904732500689,12881.095267499311,14533.333333333334,0.0,7297768000.0,1.0910180973322698,52.17640625512498,0.0,-100
21,21,2018-01-31,14200,14650,14050,14300,271430,-1.048951048951049,14500.0,14117.5,13997.727272727272,98.6206896551724,101.2927217991854,102.15944146777072,518.671125899741,15154.842251799482,13080.157748200518,14183.333333333334,0.0,3849782166.0,1.8332888527031603,64.70532826026798,0.0,-100
22,22,2018-02-01,14550,15450,14450,14600,1395558,2.054794520547945,14520.0,14190.0,14023.91304347826,100.55096418732784,102.8893587033122,104.10789024957371,475.8925132953093,15141.785026590618,13238.214973409382,14533.333333333334,20282109600.0,0.0,3.165557932921833,75.99361199380623,0.0,-100
23,23,2018-02-02,14550,14850,14150,14500,452089,-0.6896551724137931,14530.0,14247.5,14043.75,99.79353062629043,101.77224074399018,103.2487761459724,436.9376084571003,15121.3752169142,13373.6247830858,14400.0,0.0,6510081600.0,2.390533207934877,70.5061139746487,0.0,-100
24,24,2018-02-05,14100,14750,13550,14550,717713,0.3436426116838488,14480.0,14327.5,14064.0,100.48342541436465,101.55295759902285,103.4556313993174,316.840903127637,14961.181806255274,13693.818193744726,14066.666666666666,0.0,10095829533.0,1.5430281318115522,60.67680150720002,0.0,-100
25,25,2018-02-06,15500,16050,14550,14750,3946376,1.3559322033898304,14540.0,14317.5,14090.384615384615,101.44429160935351,103.02077876724287,104.68131568172512,298.80243428868164,14915.104868577364,13719.895131422636,14933.333333333334,58932548266.0,0.0,3.3575856861418463,77.05151264884505,0.0,-100
26,26,2018-02-07,15300,15600,14000,14000,1369426,-5.357142857142857,14480.0,14297.5,14087.037037037036,96.68508287292818,97.91921664626685,99.38214802155908,306.28289297039686,14910.065785940791,13684.934214059209,14433.333333333334,0.0,19765381933.0,2.099658445872981,67.73838093898884,0.0,-100
