,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2020-09-24,16422,16422,13433,14676,4556054,,14676.0,14676.0,14676.0,100.0,100.0,100.0,,,,14843.666666666666,0.0,0.0,,,0.0,-100
1,1,2020-09-25,15011,15431,14121,14273,1229936,-2.823512926504589,14474.5,14474.5,14474.5,98.60789664582542,98.60789664582542,98.60789664582542,284.9640328181787,15044.428065636355,13904.571934363645,14468.333333333334,0.0,17795124026.0,,,0.0,-100
2,2,2020-09-28,14625,14877,14340,14424,526358,1.0468663338879645,14457.666666666666,14457.666666666666,14457.666666666666,99.76713623682936,99.76713623682936,99.76713623682936,203.59846102889216,14864.86358872445,14050.46974460888,14463.0,0.0,7612715754.0,,,0.0,-100
3,3,2020-09-29,14642,14944,14323,14508,450725,0.5789909015715468,14470.25,14470.25,14470.25,100.26088008154662,100.26088008154662,100.26088008154662,168.13164485009952,14806.5132897002,14133.9867102998,14491.0,6531455975.0,0.0,,,0.0,-100
4,4,2020-10-05,14507,14642,14071,14155,519977,-2.493818438714236,14407.2,14407.2,14407.2,98.24948636792716,98.24948636792716,98.24948636792716,202.67634297075733,14812.552685941517,14001.847314058488,14244.333333333334,0.0,7406725713.0,,,0.0,-100
5,5,2020-10-06,14306,15011,14289,14659,619018,3.4381608568115154,14403.8,14449.166666666666,14449.166666666666,101.77175467584942,101.4522175442644,101.4522175442644,208.39713689651933,14865.960940459703,14032.372392873627,14418.0,8925001524.0,0.0,,,0.0,-100
6,6,2020-10-07,14541,15700,14507,15583,722328,5.929538599756144,14665.8,14611.142857142857,14611.142857142857,106.25400591853156,106.65147930151156,106.65147930151156,468.8764686536768,15548.89579445021,13673.389919835505,14877.0,10746073656.0,0.0,,,1.0,-100
7,7,2020-10-08,15733,16556,15733,16019,633340,2.7217679006180164,14984.8,14787.125,14787.125,106.9016603491538,108.33072689924512,108.33072689924512,660.4516717476644,16108.028343495327,13466.221656504673,15828.333333333334,10024716633.0,0.0,,,0.0,-100
8,8,2020-10-12,16019,16203,15549,15633,192310,-2.469135802469136,15209.8,14881.111111111111,14881.111111111111,102.78241659982382,105.05263943851266,105.05263943851266,679.0967244149465,16239.304559941003,13522.91766228122,15733.666666666666,0.0,3025741436.0,,,0.0,-100
9,9,2020-10-13,15767,15834,14944,15129,312606,-3.331350386674598,15404.6,14905.9,14905.9,98.2109240097114,101.49672277420348,101.49672277420348,645.039438932052,16195.978877864103,13615.821122135896,15280.0,0.0,4776619680.0,,,0.0,-100
10,10,2020-10-14,15112,15112,14440,14575,313288,-3.801029159519725,15387.8,14875.818181818182,14875.818181818182,94.71789339606704,97.97780412383734,97.97780412383734,620.0180349283096,16115.854251674802,13635.782111961562,14709.0,0.0,4608153192.0,,,0.0,-100
11,11,2020-10-15,14743,14743,14071,14592,203849,0.1165021929824561,15189.6,14852.166666666666,14852.166666666666,96.0657291831253,98.24829149506806,98.24829149506806,596.8145491361661,16045.795764938995,13658.537568394337,14468.666666666666,0.0,2949423231.0,,,0.0,-100
12,12,2020-10-16,14625,15246,14323,14861,269146,1.8101069914541417,14958.0,14852.846153846154,14852.846153846154,99.35151758256453,100.05489753323631,100.05489753323631,571.4116796953899,15995.669513236937,13710.022794455374,14603.0,3930339038.0,0.0,,,0.0,-100
13,13,2020-10-19,14994,15028,14575,14609,127552,-1.7249640632486822,14753.2,14835.42857142857,14835.42857142857,99.0225849307269,98.47373083737772,98.47373083737772,552.8492233297095,15941.12701808799,13729.730124769152,14726.0,1878330752.0,0.0,0.8725760502412981,46.597629513036814,0.0,-100
14,14,2020-10-20,14407,14894,14289,14844,196610,1.5831312314739965,14696.2,14836.0,14836.0,101.00570215429838,100.0539228902669,100.0539228902669,532.743438653702,15901.486877307403,13770.513122692597,14513.333333333334,0.0,2853466466.0,0.8237818982714482,45.16888225791778,0.0,-100
15,15,2020-10-21,14910,15078,14759,14945,107622,0.6758113081298093,14770.2,14842.8125,14842.8125,101.18346400184154,100.6884645346022,100.6884645346022,515.39993775061,15873.61237550122,13812.01262449878,14871.333333333334,1600482636.0,0.0,1.3130503751406244,56.76704620238961,0.0,-100
16,16,2020-10-22,14877,15179,14793,14995,148717,0.3334444814938312,14850.8,14851.764705882351,14851.764705882351,100.97099146173944,100.9644328263625,100.9644328263625,500.39703354083736,15852.558772964028,13850.970638800678,14888.333333333334,2214148268.0,0.0,1.7896298335205798,64.15295004434421,0.0,-100
17,17,2020-10-23,15045,15414,14877,15314,233319,2.083061251142745,14941.4,14877.444444444443,14877.444444444443,102.49374221960458,102.9343450562746,102.9343450562746,497.53193479794845,15872.508314040342,13882.380574848548,15078.666666666666,3518139428.0,0.0,1.672014638743368,62.57505533464092,0.0,-100
18,18,2020-10-26,15313,15330,14474,14491,245084,-5.679387205851908,14917.8,14857.105263157897,14857.105263157897,97.13898832267492,97.53582372425032,97.53582372425032,491.5748947952711,15840.255052748436,13873.955473567354,14759.333333333334,0.0,3617276450.0,1.9622490477702337,66.24186609992407,0.0,-100
