,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,70800,71400,70200,70900,648,,70900.0,70900.0,70900.0,100.0,100.0,100.0,,,,70633.33333333333,0.0,0.0,,,0.0,-100
1,1,2018-01-03,71500,71500,70300,70700,484,-0.2828854314002829,70800.0,70800.0,70800.0,99.85875706214688,99.85875706214688,99.85875706214688,141.4213562373095,71082.84271247462,70517.15728752538,70833.33333333333,34283333.0,0.0,,,0.0,-100
2,2,2018-01-04,70300,70700,69600,70600,1187,-0.141643059490085,70733.33333333333,70733.33333333333,70733.33333333333,99.8114985862394,99.8114985862394,99.8114985862394,152.75252316519308,71038.83837966372,70427.82828700294,70166.66666666667,0.0,83287833.0,,,0.0,-100
3,3,2018-01-05,70600,70900,69700,70400,772,-0.2840909090909091,70650.0,70650.0,70650.0,99.64614295824488,99.64614295824488,99.64614295824488,208.1665999466116,71066.33319989323,70233.66680010677,70233.33333333333,54220133.0,0.0,,,0.0,-100
4,4,2018-01-08,70600,71600,69600,70900,2504,0.7052186177715092,70700.0,70700.0,70700.0,100.28288543140027,100.28288543140027,100.28288543140027,212.13203435596296,71124.26406871193,70275.73593128807,70366.66666666667,176198133.0,0.0,,,0.0,-100
5,5,2018-01-09,71500,71500,70400,71400,681,0.700280112044818,70800.0,70816.66666666667,70816.66666666667,100.84745762711864,100.82372322899504,100.82372322899504,343.02575219167664,71502.71817105003,70130.61516228331,71100.0,48419100.0,0.0,,,0.0,-100
6,6,2018-01-10,71900,72400,71400,71500,1206,0.1398601398601398,70960.0,70914.28571428571,70914.28571428571,100.76099210823,100.825946817083,100.825946817083,405.9087394500175,71726.10319318574,70102.46823538568,71600.0,86349600.0,0.0,,,0.0,-100
7,7,2018-01-11,72100,72200,71100,71600,371,0.1396648044692737,71160.0,71000.0,71000.0,100.61832490163012,100.84507042253522,100.84507042253522,447.2135954999529,71894.42719099991,70105.57280900009,71600.0,0.0,26563600.0,,,0.0,-100
8,8,2018-01-12,71700,71700,70000,70000,1828,-2.2857142857142856,71080.0,70888.88888888889,70888.88888888889,98.48058525604952,98.7460815047022,98.7460815047022,534.8935511960401,71958.67599128096,69819.10178649682,70566.66666666667,0.0,128995866.0,,,0.0,-100
9,9,2018-01-15,70200,70400,69100,69100,1089,-1.3024602026049203,70720.0,70710.0,70710.0,97.70927601809954,97.72309432894924,97.72309432894924,757.8478299324601,72225.69565986493,69194.30434013507,69466.66666666667,0.0,75649200.0,,,1.0,-100
10,10,2018-01-16,69700,69900,67500,69100,1382,0.0,70260.0,70563.63636363637,70563.63636363637,98.34898946769142,97.9257923215666,97.9257923215666,867.4937778136882,72298.62391926374,68828.64880800899,68766.66666666667,0.0,95035533.0,,,0.0,-100
11,11,2018-01-17,69000,69300,67900,68700,1069,-0.5822416302765648,69700.0,70408.33333333333,70408.33333333333,98.56527977044476,97.57367735826725,97.57367735826725,986.691748247962,72381.71682982925,68434.9498368374,68533.33333333333,0.0,73262133.0,,,0.0,-100
12,12,2018-01-18,68700,69100,67900,68200,850,-0.7331378299120235,69020.0,70238.46153846153,70238.46153846153,98.81193856853086,97.09779870769906,97.09779870769906,1125.8614935080238,72490.18452547758,67986.73855144548,68266.66666666667,0.0,58026666.0,,,0.0,-100
13,13,2018-01-19,68700,69000,68200,68300,1310,0.1464128843338213,68680.0,70100.0,70100.0,99.44670937682002,97.43223965763195,97.43223965763195,1199.3588030533456,72498.71760610669,67701.28239389331,68400.0,89604000.0,0.0,0.904318530215786,47.48777664382197,0.0,-100
14,14,2018-01-22,68300,68700,67500,68700,902,0.5822416302765648,68600.0,70006.66666666667,70006.66666666667,100.1457725947522,98.1335110941815,98.1335110941815,1210.942175490212,72428.5510176471,67584.78231568624,68166.66666666667,0.0,61486333.0,0.8120014640901732,44.81240662230306,0.0,-100
15,15,2018-01-23,68700,68800,68200,68800,599,0.1453488372093023,68540.0,69931.25,69931.25,100.37934053107674,98.3823397980159,98.3823397980159,1208.1494112898513,72347.5488225797,67514.9511774203,68566.66666666667,41071433.0,0.0,0.82327162723238,45.15353691331545,0.0,-100
16,16,2018-01-24,68400,69100,68400,69100,851,0.4341534008683068,68620.0,69882.35294117648,69882.35294117648,100.69950451763334,98.88047138047136,98.88047138047136,1187.0316413841176,72256.41622394472,67508.28965840823,68633.33333333333,58406966.0,0.0,1.0679166109903524,51.642150622259045,0.0,-100
17,17,2018-01-25,69100,69800,67700,69400,1022,0.4322766570605187,68860.0,69855.55555555556,69855.55555555556,100.78419982573335,99.347860664864,99.347860664864,1157.188388863401,72169.93233328237,67541.17877782875,68733.33333333333,70245466.0,0.0,1.0987927885098367,52.353562225168034,0.0,-100
18,18,2018-01-26,69300,79800,69300,75500,10968,8.079470198675496,70300.0,70152.63157894737,70152.63157894737,107.3968705547653,107.62247730512416,107.62247730512416,1715.086140063019,73582.8038590734,66722.45929882134,71366.66666666667,782749600.0,0.0,2.267441874915445,69.39501792894546,1.0,-100
19,19,2018-01-29,76000,79700,74100,77000,4476,1.948051948051948,71960.0,70495.0,70495.0,107.00389105058366,109.22760479466628,109.22760479466628,2265.176883995923,75025.35376799185,65964.64623200815,75700.0,338833200.0,0.0,2.826985773676318,73.86977482700779,1.0,-100
20,20,2018-01-30,77900,77900,74700,76300,1776,-0.9174311926605504,73460.0,70765.0,70771.42857142857,103.86604955077594,107.82166325160742,107.8118691966088,2611.3668532217507,75987.7337064435,65542.2662935565,76300.0,135508800.0,0.0,2.921701320986058,74.50086281051705,1.0,-100
