,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,17000,17250,16700,16850,57041,,16850.0,16850.0,16850.0,100.0,100.0,100.0,,,,16850.0,0.0,0.0,,,0.0,-100
1,1,2018-01-03,17200,18300,17000,18100,465239,6.906077348066299,17475.0,17475.0,17475.0,103.57653791130186,103.57653791130186,103.57653791130186,883.8834764831844,19242.76695296637,15707.233047033633,17433.333333333332,8110666566.0,0.0,,,0.0,-100
2,2,2018-01-04,18200,19400,18050,18900,621982,4.232804232804233,17950.0,17950.0,17950.0,105.2924791086351,105.2924791086351,105.2924791086351,1033.1989159885911,20016.39783197718,15883.60216802282,18383.33333333333,11434102433.0,0.0,,,0.0,-100
3,3,2018-01-05,18900,19500,18500,18950,205530,0.2638522427440633,18200.0,18200.0,18200.0,104.12087912087912,104.12087912087912,104.12087912087912,980.6460455570432,20161.292091114086,16238.707908885914,18783.33333333333,3860538499.0,0.0,,,0.0,-100
4,4,2018-01-08,19250,19350,18050,18200,182640,-4.12087912087912,18200.0,18200.0,18200.0,100.0,100.0,100.0,849.2643875731515,19898.528775146304,16501.471224853696,18500.0,0.0,3378840000.0,,,0.0,-100
5,5,2018-01-09,18350,18350,17750,18000,89546,-1.1111111111111112,18430.0,18166.666666666668,18166.666666666668,97.66684753119912,99.08256880733944,99.08256880733944,763.9808025511287,19694.628271768925,16638.70506156441,18033.33333333333,0.0,1614812866.0,,,0.0,-100
6,6,2018-01-10,18300,18350,17650,18000,153661,0.0,18410.0,18142.85714285714,18142.85714285714,97.7729494839761,99.21259842519686,99.21259842519686,700.2550555741408,19543.36725400542,16742.34703170886,17983.333333333332,0.0,2763336983.0,,,0.0,-100
7,7,2018-01-11,18500,20800,18400,20650,735688,12.832929782082324,18760.0,18456.25,18456.25,110.07462686567165,111.88621740602778,111.88621740602778,1098.1925084948837,20652.635016989767,16259.864983010231,19183.33333333333,14112948133.0,0.0,,,0.0,-100
8,8,2018-01-12,20500,20600,19800,20200,250984,-2.2277227722772275,19010.0,18650.0,18650.0,106.25986322987902,108.31099195710456,108.31099195710456,1180.307163411287,21010.61432682257,16289.385673177425,20166.666666666668,5061510666.0,0.0,,,0.0,-100
9,9,2018-01-15,20200,21250,19850,20100,267487,-0.4975124378109453,19390.0,18795.0,18795.0,103.66168127900978,106.94333599361532,106.94333599361532,1203.571075314347,21202.142150628693,16387.857849371307,20050.0,0.0,5363114350.0,,,0.0,-100
10,10,2018-01-16,20400,21300,20150,21200,256684,5.188679245283019,20030.0,19013.636363636364,19013.636363636364,105.84123814278584,111.49892421706907,111.49892421706907,1352.6069105787733,21718.85018479391,16308.422542478816,20583.33333333333,5283412333.0,0.0,,,0.0,-100
11,11,2018-01-17,21550,22300,20700,20900,229398,-1.4354066985645932,20610.0,19170.83333333333,19170.83333333333,101.40708393983503,109.01977830906328,109.01977830906328,1399.9120643378951,21970.657462009123,16371.00920465754,21050.0,4828827900.0,0.0,,,0.0,-100
12,12,2018-01-18,20900,22350,20600,21600,280479,3.2407407407407405,20800.0,19357.69230769231,19357.69230769231,103.84615384615384,111.58354857937611,111.58354857937611,1500.117516764125,22357.92734122056,16357.45727416406,21033.33333333333,0.0,5899408300.0,,,0.0,-100
13,13,2018-01-19,21400,22200,20700,21150,232667,-2.127659574468085,20990.0,19485.714285714286,19485.714285714286,100.76226774654596,108.54105571847508,108.54105571847508,1518.7834923725295,22523.281270459345,16448.147300969227,21083.33333333333,4905395916.0,0.0,3.028332216665824,75.17583093413081,0.0,-100
14,14,2018-01-22,21000,21000,19800,20100,234926,-5.223880597014925,20990.0,19526.666666666668,19526.666666666668,95.75988565983802,102.93615568453396,102.93615568453396,1472.1057156655695,22470.878097997807,16582.45523533553,20300.0,0.0,4768997800.0,2.421227799557555,70.77072739414419,0.0,-100
15,15,2018-01-23,20450,21050,19800,20700,208284,2.898550724637681,20890.0,19600.0,19600.0,99.0904739109622,105.61224489795916,105.61224489795916,1452.124879845624,22504.249759691247,16695.750240308753,20316.666666666668,4231636600.0,0.0,2.258164626738236,69.30787377060487,0.0,-100
16,16,2018-01-24,21050,21350,20150,20400,160443,-1.4705882352941175,20790.0,19647.058823529413,19647.058823529413,98.12409812409813,103.8323353293413,103.8323353293413,1419.3385990747702,22485.73602167896,16808.381625379872,20533.33333333333,3294429600.0,0.0,1.915996381199036,65.70640462904802,0.0,-100
17,17,2018-01-25,20300,21200,20150,21050,127914,3.0878859857482186,20680.0,19725.0,19725.0,101.78916827852996,106.71736375158429,106.71736375158429,1416.110040589652,22557.220081179305,16892.779918820695,20500.0,0.0,2622237000.0,1.5795903340296469,61.23415463269032,0.0,-100
18,18,2018-01-26,21300,21300,20500,21050,89726,0.0,20660.0,19794.736842105263,19794.736842105263,101.88770571151984,106.34139856421166,106.34139856421166,1409.3827191798578,22613.50228046497,16975.97140374555,20950.0,1879759700.0,0.0,1.8929357556893665,65.43303811592224,0.0,-100
19,19,2018-01-29,21250,21250,20350,20600,169169,-2.184466019417476,20760.0,19835.0,19835.0,99.22928709055876,103.8568187547265,103.8568187547265,1383.5594826769343,22602.118965353868,17067.881034646132,20733.33333333333,0.0,3507437266.0,1.749197191526339,63.62574488718993,0.0,-100
20,20,2018-01-30,20600,20700,19750,20000,177107,-3.0,20620.0,19992.5,19842.85714285714,96.99321047526674,100.03751406777542,100.7919366450684,1191.8887046241066,22376.27740924821,17608.722590751786,20116.666666666668,0.0,3562802483.0,1.6948346134050596,62.89197136530581,0.0,-100
21,21,2018-01-31,19700,20000,19450,19900,76679,-0.5025125628140703,20520.0,20082.5,19845.454545454544,96.9785575048733,99.09124859952696,100.27485112230876,1106.354254677095,22295.20850935419,17869.79149064581,19683.33333333333,0.0,1509298316.0,1.0826810401539462,51.98496645813404,0.0,-100
22,22,2018-02-01,19800,20150,19500,19700,92205,-1.015228426395939,20250.0,20122.5,19839.130434782608,97.28395061728396,97.90036029320412,99.29870699101468,1075.3793700242206,22273.25874004844,17971.74125995156,19666.666666666668,0.0,1813365000.0,0.8408354563302541,45.67683947192533,0.0,-100
23,23,2018-02-02,19600,20100,19000,19650,137302,-0.2544529262086514,19970.0,20157.5,19831.25,98.39759639459189,97.48232667741536,99.08603844941696,1046.205549895232,22249.911099790465,18065.08890020953,19416.666666666668,0.0,2665947166.0,0.926904428187466,48.10329015951011,0.0,-100
24,24,2018-02-05,18850,19100,18000,18400,106800,-6.7934782608695645,19530.0,20167.5,19774.0,94.21402969790068,91.23589934300236,93.05148174370386,1027.2952478794962,22222.090495758992,18112.909504241008,18416.666666666668,0.0,1966900000.0,0.6759352962881048,40.33182532674023,0.0,-100
25,25,2018-02-06,17150,18400,16800,18350,322960,-0.2724795640326975,19200.0,20185.0,19719.23076923077,95.57291666666666,90.9090909090909,93.05636824653791,990.7599422452952,22166.51988449059,18203.48011550941,17433.333333333332,0.0,5630269333.0,0.4215796397322104,29.65571734072003,0.0,-100
26,26,2018-02-07,18800,18800,17100,17100,186504,-7.309941520467836,18640.0,20140.0,19622.222222222223,91.7381974248927,84.90566037735849,87.14609286523216,1108.650198736238,22357.30039747248,17922.699602527522,17666.666666666668,3294904000.0,0.0,0.6277308141291117,38.56478040965072,1.0,1
27,27,2018-02-08,17450,18000,17150,17900,117716,4.46927374301676,18280.0,20002.5,19560.714285714286,97.92122538293216,89.48881389826272,91.50995070293956,1208.138520290836,22418.77704058168,17586.222959418326,17500.0,0.0,2060030000.0,0.4218490696951255,29.669047065985623,0.0,-100
28,28,2018-02-09,17000,17800,16900,17800,86996,-0.5617977528089888,17910.0,19882.5,19500.0,99.3858179787828,89.52596504463725,91.28205128205128,1302.959687545407,22488.419375090813,17276.580624909187,17233.333333333332,0.0,1499231066.0,0.4732453304773106,32.12264248779161,0.0,-100
29,29,2018-02-12,17750,18000,17500,17750,41423,-0.2816901408450704,17780.0,19765.0,19441.666666666668,99.83127109111362,89.80521123197572,91.29875696528076,1385.6501419151505,22536.3002838303,16993.6997161697,17666.666666666668,731806333.0,0.0,0.3428372087109459,25.530809429986817,0.0,-100
30,30,2018-02-13,17950,18300,17250,17250,72731,-2.898550724637681,17560.0,19567.5,19370.967741935485,98.23462414578589,88.15638175546187,89.05079100749376,1450.3425185288588,22468.18503705772,16666.814962942284,17483.333333333332,0.0,1271580316.0,0.2101266303296832,17.364020017676737,0.0,-100
31,31,2018-02-14,17250,17800,17200,17700,33444,2.5423728813559325,17680.0,19407.5,19318.75,100.1131221719457,91.2018549529821,91.62083468133292,1471.9549299450284,22351.409859890056,16463.590140109944,17383.333333333332,0.0,581368200.0,0.2265773405596409,18.47232400822456,0.0,-100
32,32,2018-02-19,18100,18100,17650,17700,60568,0.0,17640.0,19212.5,19269.696969696968,100.34013605442176,92.12752114508784,91.8540651045762,1423.7529169139746,22060.00583382795,16364.994166172051,17816.666666666668,1079119866.0,0.0,0.1958640984166527,16.37845794317103,0.0,-100
