,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,2018-12-19,6644,6698,5653,5988,132813,,5988.0,5988.0,5988.0,100.0,100.0,100.0,,,,6095.0,0,0,,,0,-100
1,2018-12-20,5933,6289,5933,6031,37389,0.7129829215718786,6009.5,6009.5,6009.5,100.35776686912388,100.35776686912388,100.35776686912388,30.405591591021544,6070.311183182043,5948.688816817957,5965.666666666667,0,223050311,,,0,-100
2,2018-12-21,5976,6073,5966,6074,5310,0.707935462627593,6031.0,6031.0,6031.0,100.71298292157186,100.71298292157186,100.71298292157186,43.0,6117.0,5945.0,6005.333333333333,31888320,0,,,0,-100
3,2018-12-24,6138,6246,6030,6160,7623,1.396103896103896,6063.25,6063.25,6063.25,101.59567888508639,101.59567888508639,101.59567888508639,73.43648048937712,6210.122960978754,5916.377039021246,6109.333333333333,46571448,0,,,0,-100
4,2018-12-26,6127,6224,6020,6128,6513,-0.5221932114882507,6076.2,6076.2,6076.2,100.85250650077352,100.85250650077352,100.85250650077352,69.87989696615188,6215.959793932304,5936.440206067696,6091.666666666667,0,39675025,,,0,-100
5,2018-12-27,6149,6149,5815,5955,3291,-2.90512174643157,6069.6,6056.0,6056.0,98.1119019375247,98.33223249669749,98.33223249669749,79.71699944177527,6215.433998883551,5896.566001116449,5973.0,0,19657143,,,0,-100
6,2018-12-28,5955,5987,5815,5955,8628,0.0,6054.4,6041.571428571428,6041.571428571428,98.35821881606765,98.56707100801589,98.56707100801589,82.17634927977987,6205.924127130988,5877.2187300118685,5908.333333333333,0,50977100,,,0,-100
7,2019-01-02,5923,5923,5761,5762,1789,-3.3495314127039224,5992.0,6006.625,6006.625,96.16154873164218,95.92741348094812,95.92741348094812,124.7327858148885,6256.090571629777,5757.159428370223,5815.333333333333,0,10403631,,,0,-100
8,2019-01-03,5761,5826,5707,5805,2982,0.7407407407407408,5921.0,5984.222222222223,5984.222222222223,98.04087147441311,97.00508745218909,97.00508745218909,134.64933881918785,6253.520899860599,5714.923544583847,5757.666666666667,0,17169362,,,0,-100
9,2019-01-04,5675,5923,5675,5826,2528,0.3604531410916581,5860.6,5968.4,5968.4,99.40961676278879,97.61410093157295,97.61410093157295,136.45284085638448,6241.305681712769,5695.49431828723,5725.333333333333,0,14473642,,,0,-100
10,2019-01-07,5847,5966,5815,5848,2743,0.3761969904240766,5839.2,5957.454545454545,5957.454545454545,100.15070557610632,98.16272965879266,98.16272965879266,134.44431087730248,6226.34316720915,5688.56592369994,5836.666666666667,16009976,0,,,0,-100
11,2019-01-08,5912,5912,5836,5848,2465,0.0,5817.8,5948.333333333333,5948.333333333333,100.51909656571212,98.3132530120482,98.3132530120482,132.02433200900612,6212.3819973513455,5684.284669315321,5865.333333333333,14458046,0,,,0,-100
12,2019-01-09,5966,5966,5912,5912,3092,1.0825439783491204,5847.8,5945.538461538462,5945.538461538462,101.09784876363761,99.43590539771256,99.43590539771256,126.80471559621088,6199.1478927308835,5691.92903034604,5930.0,18335560,0,,,0,-100
13,2019-01-10,5966,5966,5826,5902,437,-0.16943409013893596,5867.2,5942.428571428572,5942.428571428572,100.59312789746386,99.3196624756593,99.3196624756593,122.3844599773847,6187.197491383341,5697.659651473802,5898.0,0,2577426,0.336690101190623,25.188344021604166,0,-100
14,2019-01-11,5923,6084,5826,5826,8988,-1.3044970820460007,5867.2,5934.666666666667,5934.666666666667,99.29779110989911,98.16895079757357,98.16895079757357,121.70377777131472,6178.074222209297,5691.259111124037,5858.333333333333,0,52654700,0.29552257237476814,22.81107088956837,0,-100
15,2019-01-14,5923,6084,5923,6063,3458,3.908955962394854,5910.2,5942.6875,5942.6875,102.58536090149232,102.02454697474839,102.02454697474839,121.87573931399703,6186.438978627994,5698.936021372006,5969.666666666667,20643107,0,0.7124999341845478,41.60583717183169,0,-100
16,2019-01-15,6127,6138,6030,6063,2779,0.0,5953.2,5949.764705882353,5949.764705882353,101.84438621245717,101.90318944891543,101.90318944891543,121.55992833360266,6192.884562549559,5706.644849215148,6073.333333333333,16877793,0,0.6401907212096513,39.03148048158121,0,-100
17,2019-01-16,6063,6106,5998,6106,1886,0.7042253521126761,5992.0,5958.444444444444,5958.444444444444,101.90253671562081,102.47641069630404,102.47641069630404,123.54623912776302,6205.53692269997,5711.351966188919,6055.666666666667,0,11420987,0.39415948976274107,28.272195014776926,0,-100
