,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,6115,6132,6007,6050,88724,,6050.0,6050.0,6050.0,100.0,100.0,100.0,,,,6057.333333333333,0.0,0.0,,,0.0,-100
1,1,2018-01-03,6024,6057,5916,5959,168349,-1.527101862728646,6004.5,6004.5,6004.5,99.24223499042384,99.24223499042384,99.24223499042384,64.34671708797582,6133.193434175952,5875.806565824048,5966.333333333333,0.0,1004426250.0,,,0.0,-100
2,2,2018-01-04,5983,5983,5842,5842,165789,-2.002738788086272,5950.333333333333,5950.333333333333,5950.333333333333,98.17937370455438,98.17937370455438,98.17937370455438,104.27048160113824,6158.87429653561,5741.7923701310565,5889.0,0.0,976331421.0,,,0.0,-100
3,3,2018-01-05,5892,5916,5842,5900,120367,0.983050847457627,5937.75,5937.75,5937.75,99.36423729527178,99.36423729527178,99.36423729527178,88.77828187869662,6115.306563757394,5760.193436242606,5878.0,0.0,707517226.0,,,0.0,-100
4,4,2018-01-08,5924,5965,5858,5859,102627,-0.6997781191329578,5922.0,5922.0,5922.0,98.93617021276596,98.93617021276596,98.93617021276596,84.56654184723403,6091.133083694468,5752.866916305532,5880.333333333333,603480969.0,0.0,,,0.0,-100
5,5,2018-01-09,5866,5916,5866,5884,81298,0.424881033310673,5888.8,5915.666666666667,5915.666666666667,99.9184893356881,99.46469825886064,99.46469825886064,77.21312496374341,6070.092916594153,5761.240416739181,5872.0,0.0,477381856.0,,,0.0,-100
6,6,2018-01-10,5900,5908,5842,5851,132134,-0.5640061527943941,5867.2,5906.428571428572,5906.428571428572,99.72388873738753,99.0615552061918,99.0615552061918,74.60307666322511,6055.634724755022,5757.222418102121,5864.333333333333,0.0,774877820.0,,,0.0,-100
7,7,2018-01-11,5858,5949,5850,5950,127881,1.6638655462184873,5888.8,5911.875,5911.875,101.03926096997692,100.6448884660112,100.6448884660112,70.76608852914143,6053.407177058283,5770.342822941717,5886.0,752707566.0,0.0,,,0.0,-100
8,8,2018-01-12,5957,5974,5858,5867,111725,-1.414692347025737,5882.2,5906.888888888889,5906.888888888889,99.74159328142532,99.32470561679396,99.32470561679396,67.86465288433374,6042.618194657556,5771.159583120221,5894.0,658507150.0,0.0,,,0.0,-100
9,9,2018-01-15,5866,5933,5858,5884,114514,0.2889191026512576,5887.2,5904.6,5904.6,99.94564478869412,99.65111946617893,99.65111946617893,64.39151082764451,6033.38302165529,5775.816978344711,5869.333333333333,0.0,672120837.0,,,0.0,-100
