,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,2018-01-02,58305,59894,58305,59895,2213,,59895.0,59895.0,59895.0,100.0,100.0,100.0,,,,58835.0,0,0,,,0,-100
1,2018-01-03,59497,61086,58603,60193,3269,0.4950741780605718,60044.0,60044.0,60044.0,100.2481513556725,100.2481513556725,100.2481513556725,210.71782079359116,60465.43564158718,59622.56435841282,59431.0,194279939,0,,,0,-100
2,2018-01-04,60590,60590,57212,57511,4226,-4.663455686738189,59199.666666666664,59199.666666666664,59199.666666666664,97.14750646118503,97.14750646118503,97.14750646118503,1469.9990929702406,62139.664852607144,56259.668480726184,58437.666666666664,0,246957579,,,0,-100
3,2018-01-05,57510,57808,57312,57412,737,-0.17243781787779558,58752.75,58752.75,58752.75,97.71797915842238,97.71797915842238,97.71797915842238,1496.5080186888397,61745.76603737768,55759.73396262232,57411.333333333336,0,42312152,,,0,-100
4,2018-01-08,57510,57908,57312,57710,11776,0.5163749783399757,58544.2,58544.2,58544.2,98.57509368989584,98.57509368989584,98.57509368989584,1377.358958296637,61298.91791659327,55789.48208340672,57510.666666666664,677245610,0,,,0,-100
5,2018-01-09,57908,59000,57510,57511,1783,-0.34602076124567477,58067.4,58372.0,58372.0,99.0418031459993,98.52497772904817,98.52497772904817,1302.1563654185302,60976.31273083706,55767.68726916294,57643.0,102777469,0,,,0,-100
6,2018-01-10,58007,61285,58007,60491,8241,4.926352680564051,58127.0,58674.71428571428,58674.71428571428,104.06695683589382,103.09551692990166,103.09551692990166,1433.3390752930386,61541.39243630036,55808.036135128204,58835.0,484859235,0,,,0,-100
7,2018-01-11,60888,61384,60292,60491,2202,0.0,58723.0,58901.75,58901.75,103.01074536382677,102.69813715212197,102.69813715212197,1474.2212229803617,61850.192445960725,55953.307554039275,60557.0,133346514,0,,,0,-100
8,2018-01-12,60689,61384,59596,59795,1472,-1.1639769211472533,59199.6,59001.0,59001.0,101.00575003885162,101.34573990271352,101.34573990271352,1410.786039766484,61822.57207953297,56179.42792046703,60026.666666666664,0,88359253,,,0,-100
9,2018-01-15,60292,60292,59497,59795,1112,0.0,59616.6,59080.4,59080.4,100.299245512156,101.20953818863785,101.20953818863785,1353.5931770250943,61787.58635405019,56373.213645949814,59861.333333333336,0,66565802,,,0,-100
10,2018-01-16,60093,60987,60093,60689,794,1.473084084430457,60252.2,59226.63636363636,59226.63636363636,100.72495278180713,102.46909790281707,102.46909790281707,1372.6721584360387,61971.98068050844,56481.29204676428,60291.666666666664,47871583,0,,,0,-100
11,2018-01-17,60292,61285,60192,60689,684,0.0,60291.8,59348.5,59348.5,100.65879605518495,102.25869230056361,102.25869230056361,1375.1888134824508,62098.8776269649,56598.1223730351,60391.0,41307444,0,,,0,-100
12,2018-01-18,60490,60987,59596,60987,490,0.48862872415432795,60391.0,59474.53846153846,59474.53846153846,100.98690202182445,102.54304039608417,102.54304039608417,1392.861420205698,62260.26130194986,56688.81562112706,60357.666666666664,0,29575256,,,0,-100
13,2018-01-19,60590,62973,60093,62080,3687,1.7606314432989691,60848.0,59660.642857142855,59660.642857142855,102.02471732842493,104.0551979110421,104.0551979110421,1508.5473709266373,62677.73759899613,56643.54811528958,60921.0,224615727,0,4.023689452698657,80.09431097571499,0,-100
