,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,2018-01-02,11971,11971,11470,11796,64519,,11796.0,11796.0,11796.0,100.0,100.0,100.0,,,,11745.666666666666,0,0,,,0,-100
1,2018-01-03,11796,11896,11721,11821,43605,0.2114880297775146,11808.5,11808.5,11808.5,100.10585595122157,100.10585595122157,100.10585595122157,17.67766952966369,11843.855339059328,11773.144660940672,11779.333333333334,513637830,0,,,0,-100
2,2018-01-04,11871,11996,11721,11721,44689,-0.8531695247845746,11779.333333333334,11779.333333333334,11779.333333333334,99.50478238723187,99.50478238723187,99.50478238723187,52.041649986653574,11883.41663330664,11675.250033360027,11771.0,0,526034219,,,0,-100
3,2018-01-05,11570,11721,11245,11471,74859,-2.179408944294307,11702.25,11702.25,11702.25,98.0238842957551,98.0238842957551,98.0238842957551,159.91534218662926,12022.080684373259,11382.419315626741,11428.666666666666,0,855538558,,,0,-100
4,2018-01-08,11370,11445,10844,10870,103475,-5.528978840846365,11535.8,11535.8,11535.8,94.22840201806551,94.22840201806551,94.22840201806551,397.1242878495344,12330.048575699067,10741.551424300931,11028.0,0,1141122300,,,0,-100
5,2018-01-09,11019,11545,10894,11245,78746,3.3348154735437974,11425.6,11487.333333333334,11487.333333333334,98.4193390281473,97.89043003888341,97.89043003888341,374.51337314796444,12236.360079629263,10738.306587037405,11052.666666666666,870353289,0,,,0,-100
6,2018-01-10,11145,11370,10869,11045,59078,-1.810774105930285,11270.4,11424.142857142857,11424.142857142857,98.00007098239637,96.68121397041354,96.68121397041354,380.5716877590992,12185.286232661056,10662.999481624658,11019.666666666666,0,651019867,,,0,-100
7,2018-01-11,11220,11696,11069,11596,63747,4.751638496033115,11245.4,11445.625,11445.625,103.11771924520248,101.31382078305029,101.31382078305029,357.54158099843005,12160.70816199686,10730.54183800314,11295.0,720022365,0,,,0,-100
8,2018-01-12,11771,11796,11320,11521,56246,-0.6509851575384081,11255.4,11454.0,11454.0,102.35975620591005,100.58494848961061,100.58494848961061,335.3919349060138,12124.783869812027,10783.216130187973,11537.333333333334,648928850,0,,,0,-100
9,2018-01-15,11620,11645,11019,11120,45092,-3.606115107913669,11305.4,11420.6,11420.6,98.36007571602951,97.36791412009876,97.36791412009876,333.3837295236691,12087.367459047338,10753.832540952662,11253.0,0,507420276,,,0,-100
10,2018-01-16,11069,11395,11019,11320,40653,1.76678445229682,11320.4,11411.454545454546,11411.454545454546,99.9964665559521,99.19857240731004,99.19857240731004,317.72672649192197,12046.90799843839,10776.001092470702,11136.0,0,452711808,,,0,-100
11,2018-01-17,11420,12121,11345,12072,121023,6.229290921139827,11525.8,11466.5,11466.5,104.73893352305264,105.28060000872105,105.28060000872105,357.9567012922092,12182.413402584418,10750.586597415582,11612.333333333334,1405359417,0,,,0,-100
