,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,25100,27500,25050,26950,626748,,26950.0,26950.0,26950.0,100.0,100.0,100.0,,,,25700.0,0.0,0.0,,,0.0,-100
1,1,2018-01-03,27800,29150,26900,27700,883558,2.707581227436823,27325.0,27325.0,27325.0,101.37236962488562,101.37236962488562,101.37236962488562,530.3300858899106,28385.660171779826,26264.33982822017,27466.666666666668,24268393066.0,0.0,,,0.0,-100
2,2,2018-01-04,27000,27900,25800,26550,574121,-4.331450094161959,27066.666666666668,27066.666666666668,27066.666666666668,98.0911330049261,98.0911330049261,98.0911330049261,583.8093296045669,28234.2853258758,25899.04800745753,26450.0,0.0,15185500450.0,,,0.0,-100
3,3,2018-01-05,26600,27650,26250,27200,465994,2.389705882352941,27100.0,27100.0,27100.0,100.36900369003688,100.36900369003688,100.36900369003688,481.3176359397887,28062.63527187958,26137.36472812042,26683.33333333333,12434273233.0,0.0,,,0.0,-100
4,4,2018-01-08,27200,28250,25850,26400,458159,-3.0303030303030303,26960.0,26960.0,26960.0,97.92284866468842,97.92284866468842,97.92284866468842,521.2964607591349,28002.59292151827,25917.40707848173,26483.33333333333,0.0,12133577516.0,,,0.0,-100
5,5,2018-01-09,26350,26700,25000,26200,389685,-0.7633587786259541,26810.0,26833.33333333333,26833.33333333333,97.72472957851548,97.63975155279503,97.63975155279503,560.0595206463922,27953.45237462612,25713.214292040542,25850.0,0.0,10073357250.0,,,0.0,-100
6,6,2018-01-10,26400,26650,24800,24800,353548,-5.64516129032258,26230.0,26542.85714285714,26542.85714285714,94.5482272207396,93.43379978471476,93.43379978471476,923.0513580098394,28388.95985887682,24696.754426837462,25333.33333333333,0.0,8956549333.0,,,0.0,-100
7,7,2018-01-11,24850,25900,24500,25750,267894,3.689320388349514,26070.0,26443.75,26443.75,98.77253548139625,97.37650673599622,97.37650673599622,899.3797465872955,28242.50949317459,24644.99050682541,25033.33333333333,0.0,6706279800.0,,,0.0,-100
8,8,2018-01-12,26050,26300,25200,26000,250832,0.9615384615384616,25830.0,26394.444444444445,26394.444444444445,100.65814943863724,98.5055777731004,98.5055777731004,854.1971539274625,28102.83875229937,24686.05013658952,25750.0,6458924000.0,0.0,,,0.0,-100
9,9,2018-01-15,26200,26300,24750,25000,283623,-4.0,25550.0,26255.0,26255.0,97.84735812133071,95.21995810321845,95.21995810321845,918.1654413981051,28091.33088279621,24418.66911720379,25316.666666666668,0.0,7180388950.0,,,0.0,-100
10,10,2018-01-16,25200,29700,24800,29000,1036504,13.79310344827586,26110.0,26504.545454545456,26504.545454545456,111.06855610877058,109.41519464928828,109.41519464928828,1201.5520266419062,28907.64950782927,24101.441401261643,26333.33333333333,27294605333.0,0.0,,,1.0,-100
11,11,2018-01-17,29000,29500,27600,28200,422880,-2.8368794326241136,26790.0,26645.83333333333,26645.83333333333,105.26315789473684,105.8326817826427,105.8326817826427,1245.803562023931,29137.44045738119,24154.22620928548,28266.666666666668,11953408000.0,0.0,,,0.0,-100
12,12,2018-01-18,28200,29200,27750,28400,322101,0.7042253521126761,27320.0,26780.76923076923,26780.76923076923,103.95314787701318,106.04624443487003,106.04624443487003,1288.1735231097648,29357.11627698876,24204.4221845497,28116.666666666668,0.0,9056406450.0,,,0.0,-100
13,13,2018-01-19,28450,28700,26650,27250,452674,-4.220183486238533,27570.0,26814.28571428572,26814.28571428572,98.8393180993834,101.62493340436866,101.62493340436866,1243.9744882723785,29302.23469083047,24326.33673774096,27450.0,0.0,12425901300.0,1.008463776801593,50.21070274951811,0.0,-100
14,14,2018-01-22,27300,28200,26700,27900,263357,2.3297491039426523,28150.0,26886.666666666668,26886.666666666668,99.11190053285968,103.7689065212001,103.7689065212001,1231.0661271937456,29348.79892105416,24424.534412279176,27300.0,0.0,7189646100.0,0.9269128511567069,48.10351701169517,0.0,-100
15,15,2018-01-23,28000,28550,27150,28200,200561,1.0638297872340423,27990.0,26968.75,26968.75,100.7502679528403,104.5654692931634,104.5654692931634,1233.811844110221,29436.373688220443,24501.12631177956,27783.33333333333,5572253116.0,0.0,0.7166255591068016,41.7461778606907,0.0,-100
16,16,2018-01-24,28500,28500,27100,27450,312235,-2.73224043715847,27840.0,26997.058823529413,26997.058823529413,98.59913793103448,101.67774267349384,101.67774267349384,1200.3216480691865,29397.702119667785,24596.41552739104,27683.33333333333,0.0,8643705583.0,0.7735425890521299,43.61567598247245,0.0,-100
17,17,2018-01-25,27500,27800,26250,26500,436451,-3.5849056603773586,27460.0,26969.444444444445,26969.444444444445,96.50400582665696,98.25934699763106,98.25934699763106,1170.3617953548132,29310.16803515407,24628.72085373482,26750.0,0.0,11675064250.0,0.5452861812868242,35.287067721834006,0.0,-100
18,18,2018-01-26,26500,27050,25350,26700,378689,0.7490636704119851,27350.0,26955.263157894737,26955.263157894737,97.62340036563072,99.05301181294544,99.05301181294544,1139.0657400843536,29233.394638063444,24677.13167772603,26183.33333333333,0.0,9915340316.0,0.558459120997291,35.83405643902428,0.0,-100
19,19,2018-01-29,27200,27650,26400,27200,246289,1.8382352941176472,27210.0,26967.5,26967.5,99.96324880558618,100.86214888291462,100.86214888291462,1110.034968628892,29187.569937257784,24747.430062742216,26933.33333333333,6633383733.0,0.0,0.7084169145841527,41.46627843219341,0.0,-100
20,20,2018-01-30,27100,27350,26200,27250,263246,0.1834862385321101,27020.0,26982.5,26980.95238095238,100.85122131754255,100.99138330399332,100.99717613836924,1111.8115847570568,29206.12316951412,24758.87683048589,26850.0,0.0,7068155100.0,0.7251681735807946,42.03463666244321,0.0,-100
21,21,2018-01-31,26750,27450,26650,26950,191091,-1.1131725417439702,26920.0,26945.0,26979.545454545456,100.111441307578,100.01855631842642,99.89048942801786,1098.910944143288,29142.821888286577,24747.178111713423,26783.33333333333,0.0,5118053950.0,0.7398825171263484,42.524854974022304,0.0,-100
22,22,2018-02-01,27200,27950,26350,27800,201722,3.0575539568345325,27180.0,27007.5,27015.217391304348,102.28108903605592,102.93437008238452,102.90496499557416,1110.745956079682,29228.991912159363,24786.00808784064,27116.666666666668,5470028233.0,0.0,0.7272485304732226,42.10445211807329,0.0,-100
23,23,2018-02-02,28150,28150,26550,26550,207753,-4.708097928436912,27150.0,26975.0,26995.83333333333,97.79005524861878,98.4244670991659,98.34851057261923,1114.3206568648843,29203.641313729768,24746.358686270232,27083.33333333333,0.0,5626643750.0,0.7419770871392436,42.593963641493886,0.0,-100
24,24,2018-02-05,25400,26000,22950,23000,525615,-15.434782608695652,26310.0,26805.0,26836.0,87.41923223109083,85.80488714792016,85.70576837084513,1423.2006183247668,29651.401236649534,23958.598763350463,23783.33333333333,0.0,12500876750.0,0.332090805228411,24.930042601072387,1.0,-100
25,25,2018-02-06,21600,23500,20800,23050,742434,0.2169197396963123,25470.0,26647.5,26690.384615384617,90.49862583431488,86.49967163899052,86.36068881043302,1649.9182595383,29947.3365190766,23347.6634809234,21816.666666666668,0.0,16197435100.0,0.167673399391416,14.35961455307678,1.0,-100
26,26,2018-02-07,23700,23700,22100,22100,361316,-4.298642533936651,24500.0,26512.5,26520.37037037037,90.20408163265309,83.35690711928336,83.33216954123316,1900.4760483958523,30313.452096791705,22711.54790320829,22633.33333333333,8177785466.0,0.0,0.2682983598314326,21.15419906930194,1.0,-100
27,27,2018-02-08,22150,23850,22150,23800,250992,7.142857142857142,23700.0,26415.0,26423.214285714286,100.42194092827005,90.10032178686352,90.07231195512604,1989.5847226044564,30394.16944520892,22435.83055479109,22700.0,5697518400.0,0.0,0.3758980006184279,27.320193826102823,0.0,-100
28,28,2018-02-09,22700,24400,22600,23900,287461,0.4184100418410041,23170.0,26310.0,26336.206896551725,103.15062580923608,90.83998479665526,90.74959083469722,2066.563381686203,30443.12676337241,22176.873236627594,23066.666666666668,6630767066.0,0.0,0.4975125323871732,33.22259557949023,0.0,-100
29,29,2018-02-12,24350,24500,23600,24000,143387,0.4166666666666667,23370.0,26260.0,26258.33333333333,102.69576379974326,91.3937547600914,91.39955569660424,2111.5347374287785,30483.069474857555,22036.930525142445,23983.33333333333,3438898216.0,0.0,0.4697146659310641,31.95958214334753,0.0,-100
30,30,2018-02-13,24250,24550,23000,23050,108064,-4.121475054229935,23370.0,25962.5,26154.83870967742,98.63072314933676,88.781896966779,88.12900838677848,2124.28780635076,30211.07561270152,21713.92438729848,23433.33333333333,0.0,2532299733.0,0.5103554661578588,33.79042070514264,0.0,-100
31,31,2018-02-14,23050,23600,22800,23300,98686,1.072961373390558,23610.0,25717.5,26065.625,98.6869970351546,90.59978613784388,89.38976141949406,2135.186112928356,29987.87222585672,21447.12777414329,23050.0,0.0,2274712300.0,0.5887034238877493,37.055589799581405,0.0,-100
32,32,2018-02-19,23550,24850,23550,24550,106958,5.091649694501019,23760.0,25525.0,26019.696969696968,103.32491582491583,96.18021547502448,94.35159843941072,2052.5657884193315,29630.131576838663,21419.868423161337,23883.33333333333,2554513566.0,0.0,0.7522265437927738,42.92975394406167,0.0,-100
33,33,2018-02-20,24550,24800,23950,24050,60290,-2.079002079002079,23790.0,25365.0,25961.76470588236,101.09289617486338,94.81569091267494,92.6362297496318,2035.675240358964,29436.350480717927,21293.64951928208,24183.33333333333,1458013166.0,0.0,0.6513778601193644,39.444507271781006,0.0,-100
34,34,2018-02-21,23800,24300,23800,23950,61635,-0.417536534446764,23780.0,25167.5,25904.28571428572,100.71488645920942,95.16241184066752,92.45574367175868,1967.2499506725248,29101.99990134505,21233.00009865495,23850.0,0.0,1469994750.0,0.7311354368190051,42.234444588719214,0.0,-100
35,35,2018-02-22,24000,24350,23200,23250,83802,-3.010752688172043,23820.0,24920.0,25830.555555555555,97.60705289672543,93.29855537720708,90.00967846004947,1874.8613983859964,28669.722796771992,21170.277203228008,23483.33333333333,0.0,1967950300.0,0.7852382588125216,43.98506781581271,0.0,-100
36,36,2018-02-23,23500,23800,23250,23500,62914,1.0638297872340423,23860.0,24722.5,25767.567567567567,98.49119865884325,95.05511174031751,91.19991608978394,1800.9116843245924,28324.323368649184,21120.676631350816,23416.666666666668,0.0,1473236166.0,0.6347751378052248,38.82950768736581,0.0,-100
37,37,2018-02-26,23900,23900,23000,23300,51705,-0.8583690987124464,23610.0,24562.5,25702.63157894737,98.6869970351546,94.86005089058524,90.65219617077916,1776.6671192521062,28115.83423850421,21009.165761495788,23400.0,0.0,1209897000.0,0.7055269819892512,41.36709588530553,0.0,-100
38,38,2018-02-27,23500,24250,23300,24050,116039,3.118503118503119,23610.0,24430.0,25660.25641025641,101.86361711139348,98.44453540728612,93.7247064701474,1706.2886779884516,27842.577355976904,21017.422644023096,23616.666666666668,2740454383.0,0.0,1.131699750255038,53.08907833383386,0.0,-100
39,39,2018-02-28,23500,23900,22450,22550,181409,-6.651884700665188,23330.0,24197.5,25582.5,96.65666523789112,93.19144539725178,88.14619368709077,1623.7930740609836,27445.08614812197,20949.91385187803,22833.33333333333,0.0,4142172166.0,2.036988435745165,67.0726437996911,0.0,-100
40,40,2018-03-02,22150,23600,22000,23050,144908,2.169197396963124,23290.0,23987.5,25520.731707317074,98.96951481322456,96.09171443460136,90.31872700339274,1472.8128297848798,26933.12565956976,21041.87434043024,22400.0,0.0,3245939200.0,1.2295215607671175,55.1473276779648,0.0,-100
41,41,2018-03-05,23000,23250,22400,22450,101883,-2.67260579064588,23080.0,23762.5,25447.61904761905,97.27036395147314,94.47659126775382,88.22043413173654,1333.5622062336404,26429.62441246728,21095.37558753272,22616.666666666668,2304253850.0,0.0,1.0442612856661329,51.08257408131932,0.0,-100
42,42,2018-03-06,23050,23950,22850,23950,147884,6.263048016701461,23210.0,23570.0,25412.79069767442,103.1882809133994,101.61221892235892,94.2438801189659,939.8208115884296,25449.64162317686,21690.35837682314,23283.33333333333,3443232466.0,0.0,0.8702331401477096,46.53073039220016,0.0,-100
43,43,2018-03-07,23950,25550,23450,24250,266285,1.2371134020618555,23250.0,23455.0,25386.36363636364,104.3010752688172,103.3894691963334,95.5237242614145,652.9084726699512,24760.816945339902,22149.183054660098,23883.33333333333,6359773416.0,0.0,1.0297026230348143,50.73169888775142,0.0,-100
44,44,2018-03-08,24950,25450,24700,25400,160040,4.52755905511811,23820.0,23575.0,25386.666666666668,106.63308144416456,107.74125132555676,100.05252100840336,774.1718835395377,25123.34376707908,22026.656232920926,25016.666666666668,4003667333.0,0.0,1.4485586866245068,59.15964745045326,1.0,-100
45,45,2018-03-09,25600,26000,25050,25750,158201,1.3592233009708738,24360.0,23710.0,25394.565217391304,105.70607553366172,108.6039645719106,101.39964901767752,902.5694316490924,25515.138863298183,21904.861136701817,25466.666666666668,4028852133.0,0.0,1.9907012296897968,66.56302575220052,1.0,-100
46,46,2018-03-12,25650,26350,25550,26050,156441,1.151631477927063,25080.0,23907.5,25408.51063829788,103.8676236044657,108.9616229216773,102.524702729861,961.9436190940646,25831.38723818813,21983.61276181187,25750.0,4028355750.0,0.0,2.0998004598881645,67.73985897027455,1.0,-100
47,47,2018-03-13,26050,26250,25650,26100,64285,0.1915708812260536,25510.0,24022.5,25422.916666666668,102.31281850254804,108.64814236653136,102.66327952142916,1078.7998936440033,26180.099787288007,21864.900212712,25933.33333333333,1667124333.0,0.0,2.115279639133574,67.90015292886768,0.0,-100
48,48,2018-03-14,26050,27200,25850,26450,189238,1.3232514177693762,25950.0,24150.0,25443.877551020407,101.92678227360308,109.52380952380952,103.95428113094044,1206.6700591209449,26563.34011824189,21736.65988175811,26116.666666666668,4942265766.0,0.0,2.78407151788172,73.57343815320414,0.0,-100
49,49,2018-03-15,26350,26550,25500,26150,165834,-1.147227533460803,26100.0,24257.5,25458.0,100.19157088122606,107.80171081108936,102.7182025296567,1285.7800212936472,26829.06004258729,21685.939957412706,26000.0,0.0,4311684000.0,2.3304001932170624,69.9735784895559,0.0,-100
50,50,2018-03-16,26200,26200,25000,25000,177200,-4.6,25950.0,24355.0,25449.019607843136,96.33911368015414,102.64832683227264,98.23561137221664,1263.1310304160836,26881.262060832167,21828.73793916784,25400.0,0.0,4500880000.0,1.9251509212560485,65.81372972131626,0.0,-100
51,51,2018-03-19,25000,25650,24750,25000,106454,0.0,25740.0,24440.0,25440.384615384617,97.12509712509711,102.291325695581,98.26895456950638,1245.4760239827126,26930.952047965424,21949.047952034576,24916.666666666668,0.0,2652478833.0,1.7778446553934113,64.00086671303168,0.0,-100
52,52,2018-03-20,24750,25600,24750,25450,135736,1.768172888015717,25610.0,24485.0,25440.56603773585,99.3752440452948,103.94118848274454,100.03708235992136,1265.7533641856796,27016.50672837136,21953.49327162864,24983.33333333333,3391137733.0,0.0,1.81235789085162,64.44264781331985,0.0,-100
53,53,2018-03-21,25450,26350,25300,26100,184376,2.490421455938697,25540.0,24587.5,25452.777777777777,102.19263899765076,106.1514997458058,102.54283531594456,1310.8730517844715,27209.24610356894,21965.75389643106,25616.666666666668,4723098533.0,0.0,2.6437229836701004,72.55554265563951,0.0,-100
54,54,2018-03-22,26800,27450,26000,26300,267915,0.7604562737642585,25570.0,24705.0,25468.18181818182,102.85490809542432,106.4561829589152,103.26610744244154,1355.291772820038,27415.583545640075,21994.416454359925,26366.666666666668,7064025500.0,0.0,4.008339740408539,80.03330341326988,0.0,-100
55,55,2018-03-23,25500,25800,24800,25150,245432,-4.572564612326044,25600.0,24800.0,25462.5,98.2421875,101.41129032258064,98.77270495827196,1313.8933706635717,27427.786741327145,22172.21325867285,25150.0,0.0,6172614800.0,2.4749053344435104,71.22223762218992,0.0,-100
56,56,2018-03-26,24850,25400,22750,24200,680865,-3.925619834710744,25440.0,24835.0,25440.35087719298,95.125786163522,97.44312462250856,95.12447417419487,1286.4782609082326,27407.956521816464,22262.043478183536,23933.33333333333,0.0,16295369000.0,1.1849311566536558,54.231967586038,0.0,-100
57,57,2018-03-27,24400,25250,24150,25100,216170,3.5856573705179287,25370.0,24925.0,25434.48275862069,98.93575088687426,100.70210631895688,98.68492407809111,1235.3882833046107,27395.77656660922,22454.22343339078,24550.0,5306973500.0,0.0,1.1539053384327682,53.5727043265688,0.0,-100
58,58,2018-03-28,24250,25250,24250,24900,162777,-0.8032128514056224,25130.0,24967.5,25425.42372881356,99.08475925189018,99.72964854310604,97.93347110192654,1218.2034874527749,27403.90697490555,22531.09302509445,24466.666666666668,0.0,3982610600.0,0.9271064872781694,48.10873158273717,0.0,-100
59,59,2018-03-29,25250,25850,24900,25800,164468,3.488372093023256,25030.0,25130.0,25431.666666666668,103.07630842988414,102.66613609231992,101.4483255783472,1088.625400749905,27307.25080149981,22952.74919850019,25316.666666666668,4163781533.0,0.0,0.9306651614782318,48.20437950854509,0.0,-100
60,60,2018-03-30,26100,26450,25650,26200,102024,1.5267175572519085,25240.0,25287.5,25419.166666666668,103.80348652931856,103.60850222441915,103.07182900042618,995.7640546994936,27279.028109398987,23295.971890601013,25983.33333333333,2650923600.0,0.0,0.894336294274039,47.21106262796769,0.0,-100
61,61,2018-04-02,26300,26300,25150,25200,102782,-3.968253968253968,25440.0,25425.0,25377.5,99.05660377358492,99.1150442477876,99.30056152103242,740.4657140504262,26905.93142810085,23944.068571899148,25550.0,0.0,2626080100.0,0.7952846669066879,44.2985272233723,0.0,-100
62,62,2018-04-03,25000,25400,24250,25200,117092,0.0,25460.0,25487.5,25355.0,98.97879025923017,98.8719960765081,99.38868073358312,657.5222629810996,26802.5445259622,24172.4554740378,24816.666666666668,0.0,2905833133.0,0.62834245213349,38.58785670730515,0.0,-100
63,63,2018-04-04,25550,25550,23650,24000,182986,-5.0,25280.0,25475.0,25301.666666666668,94.9367088607595,94.21000981354268,94.855411369475,684.124488517602,26843.248977035204,24106.7510229648,24400.0,0.0,4464858400.0,0.6261350122710595,38.504491173620295,1.0,-100
64,64,2018-04-05,24500,25050,24150,24850,100405,3.420523138832998,25090.0,25447.5,25275.83333333333,99.04344360302908,97.65202868651144,98.3152550196169,698.2072908904837,26843.91458178097,24051.085418219034,24500.0,2459922500.0,0.0,0.7611248331288968,43.21810804158878,0.0,-100
65,65,2018-04-06,24800,25050,24350,24750,68998,-0.404040404040404,24800.0,25397.5,25251.666666666668,99.7983870967742,97.45053647012502,98.0133324533034,711.0916367033651,26819.68327340673,23975.31672659327,24633.33333333333,1699650733.0,0.0,0.8631491670348984,46.3274321942002,0.0,-100
66,66,2018-04-09,24600,25350,24400,25250,69305,1.98019801980198,24810.0,25357.5,25259.166666666668,101.77347843611446,99.57606230898156,99.96370954438984,694.7689884907198,26747.03797698144,23967.96202301856,24750.0,1715298750.0,0.0,0.817169466293762,44.969359294839656,0.0,-100
67,67,2018-04-10,25250,25250,24600,24950,78541,-1.2024048096192386,24760.0,25300.0,25245.83333333333,100.76736672051696,98.61660079051384,98.82818947020962,677.4565435664856,26654.913087132973,23945.086912867027,24933.33333333333,1958288933.0,0.0,0.741311869410171,42.57203332917459,0.0,-100
