,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,2018-01-02,13046,13819,12563,12781,732307,,12781.0,12781.0,12781.0,100.0,100.0,100.0,,,,12796.666666666666,0,0,,,0,-100
1,2018-01-03,12901,13577,12176,13264,861440,3.6414354644149576,13022.5,13022.5,13022.5,101.85448262622386,101.85448262622386,101.85448262622386,341.5325753131024,13705.565150626206,12339.434849373794,12780.333333333334,0,11009490346,,,0,-100
2,2018-01-04,13481,13650,12877,12974,466568,-2.2352397101896098,13006.333333333334,13006.333333333334,13006.333333333334,99.75140316256183,99.75140316256183,99.75140316256183,243.11794120001377,13492.569215733361,12520.097450933306,13110.666666666666,6117017525,0,,,0,-100
3,2018-01-05,13118,13529,12804,13312,349887,2.5390625,13082.75,13082.75,13082.75,101.7523074277197,101.7523074277197,101.7523074277197,250.52395095080223,13583.797901901604,12581.702098098396,13078.0,0,4575822186,,,0,-100
4,2018-01-08,13481,13988,13070,13723,374481,2.9949719449100054,13210.8,13210.8,13210.8,103.87713083234931,103.87713083234931,103.87713083234931,359.2432323649258,13929.28646472985,12492.313535270148,13424.666666666666,5027282598,0,,,0,-100
5,2018-01-09,13771,13795,13094,13216,213826,-3.8362590799031473,13297.8,13211.666666666666,13211.666666666666,99.38486065364197,100.0327992935537,100.0327992935537,321.32392793980773,13854.314522546281,12569.01881078705,13360.333333333334,0,2856786635,,,0,-100
6,2018-01-10,13215,13335,12514,13143,314238,-0.5554287453397245,13273.6,13201.857142857143,13201.857142857143,99.01609209257474,99.55417527836993,99.55417527836993,294.47321812089507,13790.803579098932,12612.910706615354,12957.333333333334,0,4071686512,,,0,-100
7,2018-01-11,13191,13312,12804,13047,145638,-0.7358013336399173,13288.2,13182.5,13182.5,98.18485573666862,98.97212213161389,98.97212213161389,278.07244688081875,13738.644893761637,12626.355106238363,13014.0,1895332932,0,,,0,-100
8,2018-01-12,13094,13118,12466,13047,229066,0.0,13235.2,13167.444444444445,13167.444444444445,98.57803433268857,99.08528610124296,99.08528610124296,264.0052608903426,13695.45496622513,12639.43392266376,12869.0,0,2947850354,,,0,-100
9,2018-01-15,13046,13046,12611,12708,186995,-2.667610953729934,13032.2,13121.5,13121.5,97.51231564893111,96.84868345844606,96.84868345844606,288.2071978436503,13697.914395687301,12545.085604312699,12788.333333333334,0,2391354391,,,0,-100
10,2018-01-16,12587,13288,12514,13143,255858,3.3097466331887695,13017.6,13123.454545454546,13123.454545454546,100.96331120943954,100.14893528588647,100.14893528588647,273.49419139585547,13670.442928246257,12576.466162662835,12748.0,0,3261677784,,,0,-100
11,2018-01-17,13191,13239,12514,12757,281235,-3.0257897624833423,12940.4,13092.916666666666,13092.916666666666,98.58273314580693,97.4343633644146,97.4343633644146,281.407003315752,13655.73067329817,12530.102660035162,12820.666666666666,3605620190,0,,,0,-100
12,2018-01-18,12732,13022,12659,12853,128412,0.7469073368085272,12901.6,13074.461538461539,13074.461538461539,99.62330253611955,98.30615174621104,98.30615174621104,277.521955703393,13629.505449868326,12519.417627054752,12748.0,0,1636996176,,,0,-100
13,2018-01-19,12998,12998,12611,12781,128684,-0.5633362021751037,12848.4,13053.5,13053.5,99.47542106410137,97.91243727735856,97.91243727735856,277.9304699989663,13609.360939997932,12497.639060002068,12796.666666666666,1646726253,0,0.5585053413937671,35.83595940032501,0,-100
14,2018-01-22,12659,13022,12369,12708,153025,-0.5744412968209003,12848.4,13030.466666666667,13030.466666666667,98.9072569347156,97.525286891746,97.525286891746,282.286801135367,13595.0402689374,12465.893064395934,12578.666666666666,0,1924850466,0.5275034004174154,34.5336972914932,0,-100
15,2018-01-23,12852,12852,12369,12781,124224,0.5711603160942024,12776.0,13014.875,13014.875,100.03913587977458,98.20301770089993,98.20301770089993,279.75533953796156,13574.385679075924,12455.364320924076,12667.333333333334,1573586816,0,0.8393774346514278,45.63377906234315,0,-100
16,2018-01-24,12780,12780,12442,12563,127104,-1.7352543182360902,12737.2,12988.29411764706,12988.29411764706,98.63235247935181,96.72555830815983,96.72555830815983,292.2034318556773,13572.700981358414,12403.887253935705,12595.0,0,1600874880,0.5441112686124506,35.23782771829603,0,-100
17,2018-01-25,12611,12659,11910,12032,275629,-4.413231382978723,12573.0,12935.166666666666,12935.166666666666,95.69712876799491,93.01774233033977,93.01774233033977,362.168184850143,13659.503036366952,12210.83029696638,12184.333333333334,0,3358355612,0.5716549426621317,36.372802142806215,1,-100
18,2018-01-26,11959,12901,11935,12515,303784,3.8593687574910107,12519.8,12913.052631578947,12913.052631578947,99.96166072940463,96.91743971827772,96.91743971827772,364.92517858447724,13642.902988747901,12183.202274409992,12136.333333333334,0,3686823885,0.31442425207724745,23.92106289733681,0,-100
19,2018-01-29,12829,12829,12152,12419,180431,-0.773009098961269,12462.0,12888.35,12888.35,99.65495105119564,96.35833912021322,96.35833912021322,371.9755615911521,13632.301123182304,12144.398876817697,12466.666666666666,2249373133,0,0.44093376441618565,30.600557451357673,0,-100
20,2018-01-30,12563,12563,11862,12129,230894,-2.3909638057548026,12331.6,12855.75,12852.190476190477,98.35706639852087,94.34688757948778,94.3730177549871,408.6424089849865,13673.034817969972,12038.465182030028,12184.666666666666,0,2813366425,0.4644217116790549,31.71365925369716,0,-100
21,2018-01-31,12104,12418,11499,11742,322615,-3.2958610117526828,12167.4,12779.65,12801.727272727272,96.50377237536368,91.88045056007012,91.72199774178202,466.26909725246844,13712.188194504937,11847.111805495062,11781.666666666666,0,3800942391,0.33093665264074007,24.864943946364505,1,-100
22,2018-02-01,11741,11765,11258,11307,191932,-3.847174316794906,12022.4,12696.3,12736.739130434782,94.04944104338568,89.05744193190142,88.77468466777042,567.6689268634633,13831.637853726927,11560.962146273072,11435.333333333334,0,2194806397,0.34028083689634525,25.388771332754786,1,-100
23,2018-02-02,11306,11524,10630,11307,313828,0.0,11780.8,12596.05,12677.166666666666,95.97820181991037,89.76623624072626,89.19185412092607,627.1396616888123,13850.329323377624,11341.770676622375,11081.0,0,3477528068,0.3269647563899352,24.64004826167779,1,-100
24,2018-02-05,10872,11403,10582,11162,226270,-1.2990503493997492,11529.4,12468.0,12616.56,96.81336409526948,89.52518447224895,88.47102538251315,646.0945832665025,13760.189166533004,11175.810833466996,10872.0,0,2460007440,0.33668919741419523,25.188293439156638,1,-100
25,2018-02-06,10582,11161,9905,11017,345941,-1.3161477716256693,11307.0,12358.05,12555.038461538461,97.43521712213673,89.14836887696684,87.7496316219967,697.1914692083096,13752.43293841662,10963.66706158338,10501.333333333334,0,3632841754,0.17882158553565308,15.169520793462311,0,-100
26,2018-02-07,11403,11500,10461,10462,217386,-5.304913018543299,11051.0,12224.0,12477.518518518518,94.67016559587368,85.5857329842932,83.84680002255908,789.900526715397,13803.801053430794,10644.198946569206,10775.333333333334,2342406612,0,0.26984406217951307,21.25017316822057,1,-100
27,2018-02-08,10606,10920,10243,10921,205219,4.2029118212617895,10973.8,12117.7,12421.92857142857,99.51885399770363,90.12436353433407,87.9171051194029,815.9398907169298,13749.57978143386,10485.820218566141,10590.0,0,2173269210,0.19809255299189793,16.533994180768232,0,-100
28,2018-02-09,10340,10847,10268,10510,182765,-3.910561370123692,10814.4,11990.85,12356.0,97.18523450214529,87.65016658535465,85.05988993201683,859.8862394159115,13710.622478831823,10271.077521168178,10372.666666666666,0,1895760423,0.19827787537077948,16.546902804946384,0,-100
29,2018-02-12,10678,10678,10050,10123,148909,-3.822977378247555,10606.6,11861.6,12281.566666666668,95.44057473648483,85.34261819653335,82.42433782877863,937.2167866951346,13736.03357339027,9987.16642660973,10283.666666666666,0,1531330519,0.14074029403801827,12.337628009949796,0,-100
30,2018-02-13,10243,10340,9808,9978,212826,-1.4531970334736422,10398.8,11703.35,12207.258064516129,95.9533792360657,85.25763990652248,81.73825725044593,975.8729573809097,13655.09591476182,9751.604085238181,10009.666666666666,0,2130317317,0.1384928773913567,12.164580046270231,0,-100
31,2018-02-14,10147,10727,9905,10631,188675,6.142413695795316,10432.6,11597.05,12158.0,101.90173111209093,91.66986431894318,87.44036848165817,970.8378082872513,13538.725616574502,9655.374383425496,10227.666666666666,1929705008,0,0.21886384883071489,17.956382006134334,0,-100
32,2018-02-19,10823,11016,10340,10969,160833,3.0814112498860426,10442.2,11502.85,12121.969696969696,105.04491390703107,95.35897625371103,90.48859446284607,933.2331617610463,13369.316323522093,9636.383676477908,10710.666666666666,1722628652,0,0.3157433836195486,23.997337744610448,0,-100
33,2018-02-20,10920,11186,10751,10776,150477,-1.79101707498144,10495.4,11402.6,12082.382352941177,102.6735522228786,94.50476207180817,89.18770889067943,895.6385784220589,13193.877156844119,9611.322843155882,10815.666666666666,1627509073,0,0.291926454762565,22.59621309606331,0,-100
34,2018-02-21,10823,11137,10702,10776,111034,0.0,10626.0,11306.0,12045.057142857142,101.41163184641447,95.3122235980895,89.46408366680346,850.4837013816198,13006.967402763239,9605.032597236761,10767.0,0,1195503078,0.3112099432045175,23.734562479288343,0,-100
35,2018-02-22,10654,10751,10292,10510,98952,-2.530922930542341,10732.4,11192.45,12002.416666666666,97.9277701166561,93.90258611832083,87.56569857459262,792.8379057139181,12778.125811427837,9606.774188572164,10485.333333333334,0,1037544704,0.3507884071202543,25.969160326753183,0,-100
