,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,7540,7640,7450,7540,237283,,7540.0,7540.0,7540.0,100.0,100.0,100.0,,,,7510.0,0.0,0.0,,,0.0,-100
1,1,2018-01-03,7500,7610,7430,7600,123681,0.7894736842105263,7570.0,7570.0,7570.0,100.39630118890356,100.39630118890356,100.39630118890356,42.42640687119285,7654.8528137423855,7485.1471862576145,7510.0,0.0,928844310.0,,,0.0,-100
2,2,2018-01-04,7600,7790,7500,7570,137293,-0.3963011889035667,7570.0,7570.0,7570.0,100.0,100.0,100.0,30.0,7630.0,7510.0,7556.666666666667,1037477436.0,0.0,,,0.0,-100
3,3,2018-01-05,7570,7840,7570,7810,179897,3.072983354673496,7630.0,7630.0,7630.0,102.35910878112712,102.35910878112712,102.35910878112712,122.47448713915892,7874.948974278318,7385.051025721682,7650.0,1376212050.0,0.0,,,0.0,-100
4,4,2018-01-08,7870,8160,7750,7840,388802,0.3826530612244898,7672.0,7672.0,7672.0,102.18978102189782,102.18978102189782,102.18978102189782,141.66862743741115,7955.337254874822,7388.662745125178,7820.0,3040431640.0,0.0,,,0.0,-100
5,5,2018-01-09,7840,7880,7610,7730,165129,-1.423027166882277,7710.0,7681.666666666667,7681.666666666667,100.25940337224384,100.62920373182902,100.62920373182902,128.90565025113006,7939.477967168927,7423.855366164407,7726.666666666667,0.0,1275896740.0,,,0.0,-100
6,6,2018-01-10,7710,7740,7280,7610,144714,-1.5768725361366622,7712.0,7671.428571428572,7671.428571428572,98.6773858921162,99.19925512104282,99.19925512104282,120.75161440308938,7912.93180023475,7429.925342622393,7533.333333333333,0.0,1090178800.0,,,0.0,-100
7,7,2018-01-11,7610,7670,7540,7660,109471,0.6527415143603132,7730.0,7670.0,7670.0,99.09443725743856,99.8696219035202,99.8696219035202,111.86726828829651,7893.734536576593,7446.265463423407,7603.333333333333,832344503.0,0.0,,,0.0,-100
8,8,2018-01-12,7660,7750,7500,7600,70065,-0.7894736842105263,7688.0,7662.222222222223,7662.222222222223,98.85535900104058,99.18793503480278,99.18793503480278,107.21214690716928,7876.6465160365615,7447.797928407884,7586.666666666667,0.0,531559800.0,,,0.0,-100
9,9,2018-01-15,7620,7620,7290,7320,122895,-3.825136612021858,7584.0,7628.0,7628.0,96.51898734177216,95.96224436287363,95.96224436287363,148.08406021205963,7924.168120424119,7331.83187957588,7410.0,0.0,910651950.0,,,1.0,-100
10,10,2018-01-16,7490,7630,7330,7610,182453,3.8107752956636007,7560.0,7626.363636363636,7626.363636363636,100.66137566137566,99.78543330551912,99.78543330551912,140.5896672784119,7907.54297092046,7345.184301806812,7476.666666666667,1364140263.0,0.0,,,0.0,-100
11,11,2018-01-17,7630,7730,7560,7730,120264,1.552393272962484,7584.0,7635.0,7635.0,101.92510548523204,101.24426981008514,101.24426981008514,137.34495390671032,7909.689907813421,7360.310092186579,7640.0,918816960.0,0.0,,,0.0,-100
12,12,2018-01-18,7770,7820,7630,7700,58724,-0.3896103896103896,7592.0,7640.0,7640.0,101.42255005268704,100.78534031413614,100.78534031413614,132.7277916137637,7905.455583227527,7374.544416772473,7700.0,452174800.0,0.0,,,0.0,-100
13,13,2018-01-19,7740,7750,7310,7640,86649,-0.7853403141361256,7600.0,7640.0,7640.0,100.52631578947368,100.0,100.0,127.52073737842986,7895.041474756859,7384.958525243141,7563.333333333333,0.0,655355270.0,1.6729939023476936,62.5887661351678,0.0,-100
14,14,2018-01-22,7710,7710,7440,7510,36163,-1.7310252996005324,7638.0,7631.333333333333,7631.333333333333,98.32416863053156,98.4100637721674,98.4100637721674,127.3839340995036,7886.10120153234,7376.565465134326,7553.333333333333,0.0,273151193.0,1.5923356825273434,61.424748857174585,0.0,-100
15,15,2018-01-23,7630,7630,7350,7530,61769,0.2656042496679947,7622.0,7625.0,7625.0,98.79296772500656,98.75409836065576,98.75409836065576,125.64500255349066,7876.290005106981,7373.709994893019,7503.333333333333,0.0,463473396.0,1.7348334986472442,63.434702679536464,0.0,-100
16,16,2018-01-24,7540,7740,7530,7630,96147,1.310615989515072,7602.0,7625.294117647059,7625.294117647059,100.3683241252302,100.06171410938826,100.06171410938826,121.66129453624642,7868.616706719551,7381.971528574566,7566.666666666667,727512300.0,0.0,1.6752278808743948,62.62000679833109,0.0,-100
17,17,2018-01-25,7550,7620,7340,7490,241411,-1.8691588785046729,7560.0,7617.777777777777,7617.777777777777,99.07407407407408,98.32263710618436,98.32263710618436,122.26083763127365,7862.299453040325,7373.25610251523,7460.0,0.0,1800926060.0,1.047738613550952,51.16564226593768,0.0,-100
18,18,2018-01-26,7490,7690,7430,7690,96574,2.600780234070221,7570.0,7621.578947368421,7621.578947368421,101.58520475561428,100.8977280574546,100.8977280574546,119.96588208943858,7861.510711547298,7381.647183189543,7536.666666666667,727846046.0,0.0,0.7174255476256776,41.773312887857685,0.0,-100
19,19,2018-01-29,7790,8090,7690,8070,244062,4.708798017348203,7682.0,7644.0,7644.0,105.05076802915907,105.5729984301413,105.5729984301413,153.91043191620113,7951.820863832402,7336.179136167598,7850.0,1915886700.0,0.0,1.2119410076963126,54.79083770676697,1.0,-100
20,20,2018-01-30,8070,8240,7830,8020,248254,-0.6234413965087282,7780.0,7668.0,7661.9047619047615,103.08483290488432,104.5905059989567,104.67371037911748,173.0713269450671,8014.142653890134,7321.857346109866,7973.333333333333,1979411893.0,0.0,1.9240360443587263,65.80069517510647,1.0,-100
21,21,2018-01-31,7860,8000,7750,7820,124492,-2.557544757033248,7818.0,7679.0,7669.090909090909,100.02558199027884,101.83617658549292,101.96775723091514,175.4962887596802,8029.992577519361,7328.007422480639,7810.0,0.0,972282520.0,1.441985356754426,59.04971349504438,0.0,-100
22,22,2018-02-01,7800,7890,7730,7890,127630,0.8871989860583016,7898.0,7695.0,7678.695652173913,99.89870853380604,102.53411306042884,102.75182605741465,179.57552288954258,8054.151045779085,7335.848954220914,7806.666666666667,0.0,996364866.0,1.3316066605854548,57.1111192593306,0.0,-100
23,23,2018-02-02,7890,7960,7670,7700,104443,-2.467532467532468,7900.0,7689.5,7679.583333333333,97.46835443037976,100.13654984069184,100.26585643752377,177.5409515398749,8044.58190307975,7334.41809692025,7753.333333333333,0.0,809781393.0,1.3541007782913594,57.520934990480114,0.0,-100
24,24,2018-02-05,7560,7580,7390,7390,133862,-4.194857916102842,7764.0,7667.0,7668.0,95.18289541473467,96.38711360375636,96.37454355764214,185.78708810157704,8038.574176203154,7295.425823796846,7446.666666666667,0.0,996825693.0,0.96462313176396,49.09965255768224,0.0,-100
25,25,2018-02-06,7240,7450,7000,7450,224078,0.8053691275167786,7650.0,7653.0,7659.615384615385,97.38562091503267,97.34744544623024,97.26336931960832,191.25898671696447,8035.517973433929,7270.482026566071,7230.0,0.0,1620083940.0,0.6756714778193005,40.3224311425657,0.0,-100
