,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,17646,17692,17327,17510,111270,,17510.0,17510.0,17510.0,100.0,100.0,100.0,,,,17494.333333333332,0.0,0.0,,,0.0,-100
1,1,2018-01-03,17509,17509,16871,17054,181822,-2.6738595051014427,17282.0,17282.0,17282.0,98.6807082513598,98.6807082513598,98.6807082513598,322.44069222106566,17926.88138444213,16637.11861555787,17144.666666666668,0.0,3117277582.0,,,0.0,-100
2,2,2018-01-04,17008,17008,16324,16415,218361,-3.892780992994212,16993.0,16993.0,16993.0,96.59859942329194,96.59859942329194,96.59859942329194,550.0427256132018,18093.085451226405,15892.914548773597,16582.333333333332,0.0,3620934888.0,,,0.0,-100
3,3,2018-01-05,16461,16917,16461,16552,121069,0.8276945384243596,16882.75,16882.75,16882.75,98.04089973493654,98.04089973493654,98.04089973493654,500.3181487813529,17883.386297562705,15882.113702437297,16491.333333333332,0.0,1996589235.0,,,0.0,-100
4,4,2018-01-08,16552,16552,15959,16051,191397,-3.121300853529375,16716.4,16716.4,16716.4,96.019477878012,96.019477878012,96.019477878012,571.0519240839666,17858.503848167933,15574.296151832068,16187.333333333334,0.0,3098207038.0,,,0.0,-100
5,5,2018-01-09,16005,16369,15868,16096,165442,0.279572564612326,16433.6,16613.0,16613.0,97.94567228118002,96.8879792933245,96.8879792933245,570.1136728758576,17753.227345751715,15472.772654248283,15989.666666666666,0.0,2645362432.0,,,0.0,-100
6,6,2018-01-10,16050,17509,15959,17464,384698,7.833256985799358,16515.6,16734.571428571428,16734.571428571428,105.74244956283756,104.35881238155402,104.35881238155402,611.8131133886279,17958.197655348682,15510.945201794171,16491.0,6344054718.0,0.0,,,0.0,-100
7,7,2018-01-11,17418,18102,17190,18057,381976,3.284044968710196,16844.0,16899.875,16899.875,107.20137734504868,106.84694413420218,106.84694413420218,734.4684059139064,18368.81181182781,15430.938188172187,17555.0,6705588680.0,0.0,,,0.0,-100
8,8,2018-01-12,18102,18923,18011,18604,867562,2.9402279079767792,17254.4,17089.222222222223,17089.222222222223,107.82177299703264,108.86393633414173,108.86393633414173,891.4508928956462,18872.12400801352,15306.32043643093,18239.0,15823463318.0,0.0,,,0.0,-100
9,9,2018-01-15,18877,19561,18285,19060,576661,2.3924449108079746,17856.2,17286.3,17286.3,106.7416359583786,110.26072670264892,110.26072670264892,1046.3187372880218,19378.937474576043,15193.662525423955,18740.666666666668,10807011580.0,0.0,,,0.0,-100
10,10,2018-01-16,19151,20245,19105,19835,728403,3.907234686160826,18604.0,17518.0,17518.0,106.61685658998066,113.2263957072725,113.2263957072725,1255.3240219162542,20028.64804383251,15007.351956167491,19363.666666666668,14104552891.0,0.0,,,0.0,-100
11,11,2018-01-17,19972,20701,19197,20428,845521,2.9028784021930685,19196.8,17760.5,17760.5,106.4135689281547,115.0192843669942,115.0192843669942,1462.2774578158428,20685.054915631685,14835.945084368315,19865.666666666668,16796838345.0,0.0,,,0.0,-100
12,12,2018-01-18,20838,21431,20382,20884,546034,2.1834897529208965,19762.2,18000.76923076923,18000.76923076923,105.67649350780783,116.0172642194778,116.0172642194778,1646.3743070682194,21293.51784490567,14708.020616632792,20701.33333333333,11303631845.0,0.0,,,0.0,-100
