,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,114500,116000,113000,115500,2517,,115500.0,115500.0,115500.0,100.0,100.0,100.0,,,,114333.33333333331,0.0,0.0,,,0.0,-100
1,1,2018-01-03,115500,115500,112500,112500,4684,-2.666666666666667,114000.0,114000.0,114000.0,98.68421052631578,98.68421052631578,98.68421052631578,2121.3203435596424,118242.64068711927,109757.35931288073,113500.0,0.0,531634000.0,,,0.0,-100
2,2,2018-01-04,113000,113500,110500,112500,3982,0.0,113500.0,113500.0,113500.0,99.11894273127754,99.11894273127754,99.11894273127754,1732.0508075688772,116964.10161513776,110035.89838486224,112000.0,0.0,445984000.0,,,0.0,-100
3,3,2018-01-05,113000,113000,110000,110500,3467,-1.809954751131222,112750.0,112750.0,112750.0,98.00443458980044,98.00443458980044,98.00443458980044,2061.5528128088304,116873.10562561768,108626.89437438232,111166.66666666669,0.0,385414833.0,,,0.0,-100
4,4,2018-01-08,111000,111500,109500,110500,3742,0.0,112300.0,112300.0,112300.0,98.39715048975958,98.39715048975958,98.39715048975958,2049.39015319192,116398.78030638384,108201.21969361616,110333.33333333331,0.0,412867333.0,,,0.0,-100
5,5,2018-01-09,113500,113500,109000,110500,3481,0.0,111300.0,112000.0,112000.0,99.28122192273136,98.66071428571428,98.66071428571428,1974.84176581315,115949.6835316263,108050.3164683737,111000.0,386391000.0,0.0,,,0.0,-100
6,6,2018-01-10,110500,111500,110000,111500,3055,0.8968609865470852,111100.0,111928.57142857143,111928.57142857143,100.36003600360036,99.617102744097,99.617102744097,1812.653934349932,115553.8792972713,108303.26355987156,110666.66666666669,0.0,338086666.0,,,0.0,-100
7,7,2018-01-11,110500,111500,109000,110000,4435,-1.3636363636363635,110600.0,111687.5,111687.5,99.45750452079564,98.48908785674314,98.48908785674314,1811.4220932736805,115310.34418654736,108064.65581345264,109833.33333333331,0.0,487110833.0,,,0.0,-100
8,8,2018-01-12,110000,110500,108500,109500,4136,-0.45662100456621,110400.0,111444.44444444444,111444.44444444444,99.18478260869566,98.25523429710869,98.25523429710869,1844.6619684315544,115133.76838130754,107755.12050758132,109333.33333333331,0.0,452202666.0,,,0.0,-100
9,9,2018-01-15,109500,109500,108500,109000,2612,-0.4587155963302752,110100.0,111200.0,111200.0,99.00090826521344,98.02158273381296,98.02158273381296,1903.2136564826928,115006.4273129654,107393.5726870346,109000.0,0.0,284708000.0,,,0.0,-100
10,10,2018-01-16,110000,111000,108500,111000,2940,1.8018018018018016,110200.0,111181.81818181818,111181.81818181818,100.72595281306717,99.83646770237122,99.83646770237122,1806.5537256434868,114794.92563310514,107568.7107305312,109833.33333333331,322910000.0,0.0,,,0.0,-100
11,11,2018-01-17,111000,111000,108500,110500,2342,-0.4524886877828055,110000.0,111125.0,111125.0,100.45454545454548,99.43757030371204,99.43757030371204,1733.6902313221403,114592.38046264429,107657.61953735571,110000.0,257620000.0,0.0,,,0.0,-100
12,12,2018-01-18,111000,111500,110000,111500,1583,0.8968609865470852,110300.0,111153.84615384616,111153.84615384616,101.08794197642791,100.3114186851211,100.3114186851211,1663.137288688351,114480.12073122284,107827.57157646946,110833.33333333331,175449166.0,0.0,,,0.0,-100
13,13,2018-01-19,111500,112000,110500,110500,1106,-0.904977375565611,110500.0,111107.14285714286,111107.14285714286,100.0,99.4535519125683,99.4535519125683,1607.417558940802,114321.97797502446,107892.30773926125,110833.33333333331,0.0,122581666.0,0.3301084979700934,24.818163215548125,0.0,-100
14,14,2018-01-22,110500,111500,110000,111000,2003,0.4504504504504504,110900.0,111100.0,111100.0,100.0901713255185,99.9099909990999,99.9099909990999,1549.1933384829665,114198.38667696594,108001.61332303406,110500.0,0.0,221331500.0,0.310264672109602,23.67954190583937,0.0,-100
15,15,2018-01-23,111500,114000,109500,114000,5569,2.631578947368421,111500.0,111281.25,111281.25,102.24215246636771,102.44313395113733,102.44313395113733,1663.0168369562584,114607.28367391252,107955.21632608748,111666.66666666669,621871666.0,0.0,0.5600256591438327,35.898490249909344,0.0,-100
16,16,2018-01-24,114500,116000,113000,116000,4231,1.7241379310344829,112600.0,111558.82352941176,111558.82352941176,103.0195381882771,103.98101766411811,103.98101766411811,1975.493236994692,115509.81000340114,107607.83705542238,114500.0,484449500.0,0.0,0.831523286677908,45.40063960563444,1.0,-100
17,17,2018-01-25,116000,116000,113000,115000,1307,-0.8695652173913043,113300.0,111750.0,111750.0,101.50044130626654,102.9082774049217,102.9082774049217,2081.0772097500794,115912.15441950016,107587.84558049984,114666.66666666669,149869333.0,0.0,1.0343578379750964,50.84443939344748,0.0,-100
18,18,2018-01-26,114500,114500,112500,113500,2730,-1.3215859030837005,113900.0,111842.1052631579,111842.1052631579,99.64881474978051,101.48235294117649,101.48235294117649,2061.9073665672017,115965.9199962923,107718.29053002349,113500.0,0.0,309855000.0,1.0824433798241604,51.97948670832822,0.0,-100
19,19,2018-01-29,113000,115500,112000,114000,3192,0.4385964912280701,114500.0,111950.0,111950.0,99.56331877729258,101.83117463153192,101.83117463153192,2064.1042405337657,116078.20848106752,107821.79151893248,113000.0,0.0,360696000.0,0.7809482546989286,43.85013728716946,0.0,-100
20,20,2018-01-30,114000,116000,114000,116000,2388,1.7241379310344829,114900.0,111975.0,112142.85714285714,100.9573542210618,103.59455235543648,103.43949044585987,2111.840055745849,116198.6801114917,107751.3198885083,114666.66666666669,273824000.0,0.0,1.0212232764063736,50.52501068669928,0.0,-100
21,21,2018-01-31,116000,116000,113500,113500,2042,-2.202643171806168,114400.0,112025.0,112204.54545454546,99.2132867132867,101.31667038607456,101.1545472959287,2136.6168535671923,116298.23370713438,107751.76629286562,114333.33333333331,0.0,233468666.0,1.1517248928207438,53.52565733024179,0.0,-100
22,22,2018-02-01,113500,117500,113500,117000,4772,2.9914529914529915,114800.0,112250.0,112413.04347826086,101.9163763066202,104.2316258351893,104.08044865596597,2408.8652056408987,117067.7304112818,107432.2695887182,114666.66666666669,547189333.0,0.0,1.8485629110526007,64.89457908337084,0.0,-100
23,23,2018-02-02,117500,118000,114500,116000,4457,-0.8620689655172413,115300.0,112525.0,112562.5,100.60711188204682,103.08820262163964,103.05385896724042,2510.3732161195726,117545.74643223916,107504.25356776084,116000.0,517012000.0,0.0,2.684595606504565,72.85997957999354,0.0,-100
24,24,2018-02-05,114500,116500,113000,114000,7940,-1.7543859649122806,115300.0,112700.0,112620.0,98.87250650477016,101.15350488021296,101.22535961640918,2483.630619200766,117667.26123840154,107732.73876159846,113833.33333333331,0.0,903836666.0,1.4068816389551777,58.45246464075824,0.0,-100
25,25,2018-02-06,113000,115000,111500,115000,3555,0.8695652173913043,115100.0,112925.0,112711.53846153848,99.9131190269331,101.83750276732344,102.03037024398569,2477.6633729128102,117880.32674582562,107969.67325417438,113166.66666666669,0.0,402307500.0,1.0844093581238228,52.02477881311663,0.0,-100
26,26,2018-02-07,114000,115000,111000,112000,2140,-2.6785714285714284,114800.0,112950.0,112685.18518518518,97.5609756097561,99.15891987605136,99.39194741166804,2465.0184156459527,117880.0368312919,108019.9631687081,112333.33333333331,0.0,240393333.0,0.9283390140956196,48.1418986656247,0.0,-100
27,27,2018-02-08,112000,112500,111000,112000,1645,0.0,113800.0,113050.0,112660.71428571428,98.4182776801406,99.07120743034056,99.41353621810111,2378.079720676903,117806.1594413538,108293.8405586462,111666.66666666669,0.0,183691666.0,0.908472370340052,47.60207087400381,0.0,-100
28,28,2018-02-09,112000,112000,106500,108500,12905,-3.225806451612903,112300.0,113000.0,112517.24137931036,96.61620658949242,96.01769911504424,96.4296659515783,2465.552142709834,117931.10428541969,108068.89571458031,109000.0,0.0,1406645000.0,0.6419905942834458,39.09831131301982,0.0,-100
29,29,2018-02-12,108500,109000,107000,108500,1214,0.0,111200.0,112975.0,112383.33333333331,97.57194244604317,96.03894666961718,96.54456473379804,2510.3732161195726,117995.74643223916,107954.25356776084,108000.0,0.0,131112000.0,0.4727568095290133,32.10012722196821,0.0,-100
30,30,2018-02-13,108500,109000,108000,109000,1310,0.4587155963302752,110000.0,112875.0,112274.19354838708,99.0909090909091,96.56699889258029,97.08375233443472,2630.1640933399453,118135.3281866799,107614.6718133201,108500.0,142135000.0,0.0,0.3907064687896885,28.094100197126053,0.0,-100
