,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2020-09-22,65000,69500,45500,45500,708165,,45500.0,45500.0,45500.0,100.0,100.0,100.0,,,,52000.0,0.0,0.0,,,0.0,-100
1,1,2020-09-23,45000,47000,34250,39450,1705999,-15.335868187579212,42475.0,42475.0,42475.0,92.87816362566215,92.87816362566215,92.87816362566215,4277.996026178613,51030.99205235722,33919.00794764278,39566.66666666666,0.0,67500693766.0,,,0.0,-100
2,2,2020-09-24,37000,41450,36100,37150,570786,-6.191117092866756,40700.0,40700.0,40700.0,91.27764127764128,91.27764127764128,91.27764127764128,4313.061557640929,49326.12311528186,32073.87688471814,36750.0,0.0,20976385500.0,,,0.0,-100
3,3,2020-09-25,38000,44850,35650,36050,725075,-3.0513176144244105,39537.5,39537.5,39537.5,91.17926019601644,91.17926019601644,91.17926019601644,4219.868678841401,47977.2373576828,31097.7626423172,36566.66666666666,0.0,26513575833.0,,,0.0,-100
4,4,2020-09-28,37500,38850,35650,35700,117575,-0.9803921568627452,38770.0,38770.0,38770.0,92.08150631931906,92.08150631931906,92.08150631931906,4037.418729832218,46844.83745966444,30695.162540335565,36283.333333333336,0.0,4266012916.0,,,0.0,-100
5,5,2020-09-29,36350,36800,33700,35800,182542,0.2793296089385474,36830.0,38275.0,38275.0,97.20336682052675,93.53363814500328,93.53363814500328,3809.297835559724,45893.595671119445,30656.40432888055,35283.333333333336,0.0,6440690233.0,,,0.0,-100
6,6,2020-10-05,35000,35450,34000,34500,107052,-3.768115942028986,35840.0,37735.71428571428,37735.71428571428,96.26116071428572,91.42532651902329,91.42532651902329,3758.735856387788,45253.18599848986,30218.242572938707,34500.0,0.0,3693294000.0,,,0.0,-100
7,7,2020-10-06,34700,35600,33800,33950,111685,-1.6200294550810015,35200.0,37262.5,37262.5,96.44886363636364,91.11036564911105,91.11036564911105,3728.4380107492734,44719.37602149855,29805.62397850145,34150.0,0.0,3814042750.0,,,0.0,-100
8,8,2020-10-07,33750,33850,33350,33500,56396,-1.343283582089552,34690.0,36844.444444444445,36844.444444444445,96.5696166042087,90.92279855247286,90.92279855247286,3706.282204282045,44257.00885300853,29431.88003588036,33533.333333333336,0.0,1891145866.0,,,0.0,-100
9,9,2020-10-08,33750,33950,31750,31750,119881,-5.511811023622047,33900.0,36335.0,36335.0,93.65781710914452,87.38131278381725,87.38131278381725,3847.802403104054,44030.60480620811,28639.39519379189,32416.666666666668,0.0,3886142416.0,,,0.0,-100
10,10,2020-10-12,31750,31800,29600,29950,148506,-6.010016694490818,32730.0,35754.545454545456,35754.545454545456,91.50626336694164,83.76557335367404,83.76557335367404,4126.890751246909,44008.32695703927,27500.76395205164,30433.33333333333,0.0,4519532600.0,,,0.0,-100
11,11,2020-10-13,30050,32800,28900,30450,346565,1.6420361247947457,31920.0,35312.5,35312.5,95.39473684210526,86.23008849557522,86.23008849557522,4222.296068599298,43757.0921371986,26867.907862801403,29800.0,0.0,10327637000.0,,,0.0,-100
12,12,2020-10-14,30500,36950,30100,33250,678497,8.421052631578947,31780.0,35153.84615384616,35153.84615384616,104.62555066079295,94.58424507658644,94.58424507658644,4082.8126303271592,43319.47141450048,26988.22089319184,31283.33333333333,21225647816.0,0.0,,,0.0,-100
13,13,2020-10-15,32900,33000,30200,30200,182621,-10.099337748344372,31120.0,34800.0,34800.0,97.04370179948586,86.7816091954023,86.7816091954023,4140.04830889689,43080.09661779378,26519.90338220622,31100.0,0.0,5679513100.0,0.1330689319328981,11.744116194757568,0.0,-100
14,14,2020-10-16,29700,31450,27650,28650,133464,-5.4101221640488655,30500.0,34390.0,34390.0,93.9344262295082,83.30910148298925,83.30910148298925,4293.857739342827,42977.715478685655,25802.284521314345,28666.666666666668,0.0,3825968000.0,0.1299519109866131,11.50065854334865,0.0,-100
15,15,2020-10-19,29350,31600,28350,29650,108317,3.372681281618887,30440.0,34093.75,34093.75,97.4047306176084,86.96608615948671,86.96608615948671,4314.196526198902,42722.143052397805,25465.356947602195,29116.666666666668,3153829983.0,0.0,0.2543929399601009,20.28016356407366,0.0,-100
16,16,2020-10-20,29300,30500,28950,29700,58022,0.1683501683501683,30290.0,33835.294117647056,33835.294117647056,98.05216242984484,87.77816411682893,87.77816411682893,4310.987586457219,42457.2692905615,25213.31894473262,29316.666666666668,1701011633.0,0.0,0.3484015679064438,25.83811649280261,0.0,-100
17,17,2020-10-21,29950,31150,29350,30200,44544,1.6556291390728477,29680.0,33633.333333333336,33633.333333333336,101.75202156334232,89.79187314172448,89.79187314172448,4269.143735609533,42171.6208045524,25095.045862114268,29833.33333333333,1328896000.0,0.0,0.5669658573091167,36.18240018852376,0.0,-100
18,18,2020-10-22,30050,30950,29400,30100,57802,-0.3322259136212624,29660.0,33447.36842105263,33447.36842105263,101.48347943358058,89.9921321793863,89.9921321793863,4227.307840570327,41901.98410219329,24992.75273991198,29850.0,1725389700.0,0.0,0.6609827494112227,39.79467876144557,0.0,-100
