,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,3851,3937,3775,3900,1676442,,3900.0,3900.0,3900.0,100.0,100.0,100.0,,,,3842.0,0.0,0.0,,,0.0,-100
1,1,2018-01-03,3909,4157,3861,4110,5894731,5.109489051094891,4005.0,4005.0,4005.0,102.62172284644195,102.62172284644195,102.62172284644195,148.492424049175,4301.98484809835,3708.01515190165,3960.0,23343134760.0,0.0,,,0.0,-100
2,2,2018-01-04,4215,4215,3975,3980,3033079,-3.266331658291457,3996.6666666666665,3996.6666666666665,3996.6666666666665,99.58298582151794,99.58298582151794,99.58298582151794,105.98742063723095,4208.641507941128,3784.691825392205,4056.6666666666665,12304190476.0,0.0,,,0.0,-100
3,3,2018-01-05,3980,4085,3880,3920,2022775,-1.530612244897959,3977.5,3977.5,3977.5,98.5543683218102,98.5543683218102,98.5543683218102,94.64847243000456,4166.796944860009,3788.203055139991,3926.6666666666665,0.0,7942763166.0,,,0.0,-100
4,4,2018-01-08,3900,3905,3765,3820,1918899,-2.6178010471204187,3946.0,3946.0,3946.0,96.8068930562595,96.8068930562595,96.8068930562595,108.07404868885035,4162.148097377701,3729.8519026222993,3828.3333333333335,0.0,7346185005.0,,,0.0,-100
5,5,2018-01-09,3840,3975,3795,3895,1970362,1.9255455712451863,3945.0,3937.5,3937.5,98.73257287705955,98.92063492063492,98.92063492063492,98.88124190158616,4135.2624838031725,3739.737516196828,3843.3333333333335,7572757953.0,0.0,,,0.0,-100
6,6,2018-01-10,3920,4025,3820,4025,1342869,3.229813664596273,3928.0,3950.0,3950.0,102.469450101833,101.8987341772152,101.8987341772152,96.13358760946493,4142.26717521893,3757.73282478107,3921.6666666666665,5266284595.0,0.0,,,0.0,-100
7,7,2018-01-11,4030,4180,3960,4095,1969213,1.7094017094017095,3951.0,3968.125,3968.125,103.64464692482916,103.1973539140022,103.1973539140022,102.71101971759686,4173.547039435194,3762.7029605648063,4028.3333333333335,7932646368.0,0.0,,,0.0,-100
8,8,2018-01-12,4150,4150,3950,4000,1405759,-2.375,3967.0,3971.6666666666665,3971.6666666666665,100.8318628686665,100.71338648762064,100.71338648762064,96.663074645906,4164.992815958479,3778.340517374855,4033.3333333333335,5669894633.0,0.0,,,0.0,-100
9,9,2018-01-15,3950,4100,3935,4030,1051577,0.7444168734491315,4009.0,3977.5,3977.5,100.52382140184584,101.31992457573853,101.31992457573853,92.98297335175585,4163.465946703512,3791.534053296488,3971.6666666666665,0.0,4176513318.0,,,0.0,-100
10,10,2018-01-16,4045,4190,3960,4135,1912721,2.539298669891173,4057.0,3991.818181818182,3991.818181818182,101.92260290855312,103.58688225916649,103.58688225916649,100.1816531924066,4192.181488202995,3791.4548754333687,4046.6666666666665,7740144313.0,0.0,,,0.0,-100
11,11,2018-01-17,4130,4180,4050,4125,1289810,-0.2424242424242424,4077.0,4002.9166666666665,4002.9166666666665,101.17733627667404,103.04985947746434,103.04985947746434,102.96641847385644,4208.84950361438,3796.9838297189535,4101.666666666667,5290370683.0,0.0,,,0.0,-100
12,12,2018-01-18,4140,4240,3985,4055,2392645,-1.726263871763255,4069.0,4006.923076923077,4006.923076923077,99.65593511919391,101.19984641965829,101.19984641965829,99.63555384371377,4206.194184610505,3807.6519692356496,4060.0,0.0,9714138700.0,,,0.0,-100
13,13,2018-01-19,4055,4060,3970,4000,1189113,-1.375,4069.0,4006.428571428572,4006.428571428572,98.30425165888424,99.83954359065788,99.83954359065788,95.74462369779808,4197.917818824168,3814.939324032976,4008.3333333333335,0.0,4766361275.0,2.2129119500905823,68.875586522942,0.0,-100
14,14,2018-01-22,4005,4010,3835,3855,2224614,-3.761348897535668,4034.0,3996.3333333333335,3996.3333333333335,95.56271690629649,96.46342480607224,96.46342480607224,100.20455269573525,4196.742438724804,3795.924227941863,3898.3333333333335,0.0,8672286910.0,1.7626117132216046,63.80236877972781,0.0,-100
15,15,2018-01-23,3860,3860,3705,3855,1999532,0.0,3978.0,3987.5,3987.5,96.9079939668175,96.6771159874608,96.6771159874608,103.053384223906,4193.606768447812,3781.393231552188,3806.6666666666665,0.0,7611551813.0,1.0307882736591143,50.758037508352345,0.0,-100
