,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,796,835,796,837,1811093,,837.0,837.0,837.0,100.0,100.0,100.0,,,,809.6666666666666,0.0,0.0,,,0.0,-100
1,1,2018-01-03,840,926,840,886,4981740,5.530474040632054,861.5,861.5,861.5,102.8438769587928,102.8438769587928,102.8438769587928,34.64823227814083,930.7964645562816,792.2035354437184,855.3333333333334,4261048280.0,0.0,,,0.0,-100
2,2,2018-01-04,916,1004,909,962,8889295,7.900207900207901,895.0,895.0,895.0,107.48603351955308,107.48603351955308,107.48603351955308,62.98412498399895,1020.9682499679978,769.0317500320022,929.0,8258155055.0,0.0,,,0.0,-100
3,3,2018-01-05,976,1030,961,1005,3126122,4.27860696517413,922.5,922.5,922.5,108.9430894308943,108.9430894308943,108.9430894308943,75.2971889692216,1073.0943779384431,771.9056220615569,980.6666666666666,3065683641.0,0.0,,,0.0,-100
4,4,2018-01-08,1013,1168,1013,1141,9260649,11.919368974583698,966.2,966.2,966.2,118.09149244462844,118.09149244462844,118.09149244462844,117.47638060478369,1201.1527612095674,731.2472387904327,1055.6666666666667,9776158461.0,0.0,,,0.0,-100
5,5,2018-01-09,1137,1149,1052,1117,4465673,-2.1486123545210387,1022.2,991.3333333333334,991.3333333333334,109.2741146546664,112.67652992602557,112.67652992602557,121.78122460653228,1234.895782546398,747.7708841202689,1102.0,4921171646.0,0.0,,,0.0,-100
6,6,2018-01-10,1115,1134,1066,1134,3635697,1.4991181657848325,1071.8,1011.7142857142856,1011.7142857142856,105.80332151520804,112.08698107879133,112.08698107879133,123.55796788783564,1258.830221489957,764.5983499386144,1105.0,4017445185.0,0.0,,,0.0,-100
7,7,2018-01-11,1135,1135,919,955,6582150,-18.7434554973822,1070.4,1004.625,1004.625,89.21898355754857,95.06034590021152,95.06034590021152,116.13654217588632,1236.8980843517727,772.3519156482273,1003.0,0.0,6601896450.0,,,0.0,-100
8,8,2018-01-12,1007,1007,916,953,2223271,-0.2098635886673662,1060.0,998.8888888888888,998.8888888888888,89.90566037735849,95.4060066740823,95.4060066740823,109.99027734809611,1218.8694435850812,778.9083341926967,958.6666666666666,0.0,2131375798.0,,,0.0,-100
9,9,2018-01-15,971,1159,952,1098,8297837,13.20582877959927,1051.4,1008.8,1008.8,104.43218565721897,108.84218873909596,108.84218873909596,108.33261538223634,1225.4652307644726,792.1347692355273,1007.0,8355921859.0,0.0,,,0.0,-100
10,10,2018-01-16,1109,1111,1040,1077,3162964,-1.949860724233984,1043.4,1015.0,1015.0,103.22024151811384,106.10837438423646,106.10837438423646,104.81030483688136,1224.6206096737628,805.3793903262373,1075.3333333333333,3401240621.0,0.0,,,0.0,-100
